Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Azerbaijan,2022-03-27,791695,291,9679,28,Upper middle income,European Region,10312992,76766.7617700082,938.52492079893,28.2168356186061,2.71502198392086,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Andorra,2022-03-27,39713,479,153,,High income,European Region,79034,502479.94533998,1935.87569906623,6060.68274413544,,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Bosnia & Herzegovina,2022-03-27,374873,706,15703,36,Upper middle income,European Region,3270943,114607.010883406,4800.75623451708,215.839896934921,11.0060004102792,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Belgium,2022-03-27,3804794,79185,30665,152,High income,European Region,11611419,327676.918729744,2640.93475569179,6819.57993247854,13.0905619717969,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Bangladesh,2022-03-27,1951282,673,29118,1,Lower middle income,South-East Asia Region,169356251,11521.7595363516,171.933423349103,3.97387162284314,0.00590471266395712,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,56973857,777868,232805,6046,2056472695,27704.6503649298,378.253502655915,113.205976702744,2.93998554646504
Argentina,2022-03-27,9017872,15927,128299,33,Upper middle income,Region of the Americas,45276780,199172.114271377,2833.65999083857,351.769715072494,0.728850417366253,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Saint Barth�lemy,2022-03-27,3883,78,4,,,,,,,,,15637077,101324,133340,611,,,,,,900168,3636,30604,33,,,,,
Caribbean Netherlands,2022-03-27,8039,386,31,,,Region of the Americas,26706,301018.497715869,1160.78783793904,14453.6808207893,,15637077,101324,133340,611,,,,,,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
American Samoa,2022-03-27,3278,1881,2,2,High income,Western Pacific Region,45035,72787.8316864661,44.4099034084601,41767.5141556567,44.4099034084601,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Bahrain,2022-03-27,550362,6527,1468,3,High income,Eastern Mediterranean Region,1463265,376119.158183924,1003.23591420556,4460.5727602314,2.05020963393507,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,21548663,340505,42831,762,761408471,28301.0549799885,447.204113125765,56.2523292441804,1.00077688786312
Bhutan,2022-03-27,25080,3076,9,0,Lower middle income,South-East Asia Region,777486,32257.8155748142,11.5757711392874,3956.34133604978,0,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,56973857,777868,232805,6046,2056472695,27704.6503649298,378.253502655915,113.205976702744,2.93998554646504
Australia,2022-03-27,4167400,385762,6631,149,High income,Western Pacific Region,25921089,160772.566306917,255.814869506447,14882.1679521258,5.74821528524515,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Burkina Faso,2022-03-27,20813,,379,,Low income,African Region,22100683,941.735601564893,17.1487912839617,,,1740304,42221,1573,36,718255072,2422.96096170136,58.7827383974255,2.19002978373677,0.0501214699393031,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Bahamas,2022-03-27,33254,35,788,1,High income,Region of the Americas,407906,81523.6843782636,1931.81762464882,85.8040823130819,2.4515452089452,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Switzerland,2022-03-27,3432136,126868,13044,89,High income,European Region,8691406,394888.467987803,1500.79285215764,14596.9478355976,10.2400002945438,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Benin,2022-03-27,26593,,163,,Lower middle income,African Region,12996895,2046.10408870734,12.5414570172337,,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Bulgaria,2022-03-27,1133102,9388,36429,157,High income,European Region,6885868,164554.708280786,5290.40057114078,1363.37205418402,22.8003208891021,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Brazil,2022-03-27,29802257,229145,658566,1768,Upper middle income,Region of the Americas,214326223,139050.913056029,3072.72712961493,1069.14122216393,8.24910724993273,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Chile,2022-03-27,3443018,61337,56298,11858,High income,Region of the Americas,19493184,176626.763488202,2888.08642036109,3146.58703267768,608.315193659486,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Belarus,2022-03-27,958492,8498,6768,52,Upper middle income,European Region,9578167,100070.504095408,706.607015726496,887.226125833889,5.42901371421066,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Bermuda,2022-03-27,12354,260,127,1,High income,Region of the Americas,64185,192474.877307782,1978.65544909247,4050.79068318143,15.5799641660824,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Barbados,2022-03-27,58270,722,330,4,High income,Region of the Americas,281200,207219.06116643,1173.54196301565,2567.56756756757,14.2247510668563,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
China,2022-03-27,890267,43971,12743,1356,Upper middle income,Western Pacific Region,1425893465,624.357304281495,8.93685279636232,30.8375072046494,0.950982687896673,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Belize,2022-03-27,57231,88,654,,Upper middle income,Region of the Americas,400031,143066.412353043,1634.87329731946,219.982951321273,,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Brunei,2022-03-27,131403,6687,100,6,High income,Western Pacific Region,445373,295040.336975973,224.530898819641,15014.3812040694,13.4718539291785,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Canada,2022-03-27,3436006,42171,37411,261,High income,Region of the Americas,38155012,90053.8571446394,980.500281326081,1105.25453379493,6.84051678453148,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Côte d’Ivoire,2022-03-27,81697,42,796,,Lower middle income,African Region,27478249,2973.15160074428,28.9683669436142,1.52848167290427,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Bolivia,2022-03-27,901292,1595,21487,5,Lower middle income,Region of the Americas,12079472,74613.5261541233,1778.80291456448,132.042195221778,0.413925376870777,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Congo - Kinshasa,2022-03-27,86747,150,1337,2,Low income,African Region,95894118,904.612314177602,13.9424609964086,1.5642252426786,0.020856336569048,1740304,42221,1573,36,718255072,2422.96096170136,58.7827383974255,2.19002978373677,0.0501214699393031,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Cook Islands,2022-03-27,1395,611,0,0,,Western Pacific Region,17003,82044.3451155678,0,35934.8350291125,0,15637077,101324,133340,611,,,,,,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Cameroon,2022-03-27,119637,93,1927,,Lower middle income,African Region,27198628,4398.64099027348,70.8491619503749,3.41929012007517,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Botswana,2022-03-27,305677,162,2686,2,Upper middle income,African Region,2588423,118093.912780098,1037.69747062207,62.5863701566552,0.772671236501917,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Djibouti,2022-03-27,15580,7,189,,Lower middle income,Eastern Mediterranean Region,1105557,14092.4438993195,170.954550511643,6.33165001894972,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,21548663,340505,42831,762,761408471,28301.0549799885,447.204113125765,56.2523292441804,1.00077688786312
Colombia,2022-03-27,6082943,3047,139544,129,Upper middle income,Region of the Americas,51516562,118077.42527539,2708.72112933313,59.1460276405867,2.50404908619484,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Cuba,2022-03-27,1086361,5675,8509,3,Upper middle income,Region of the Americas,11256372,96510.7585285916,755.927398277171,504.1588888498,0.266515712167295,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Central African Republic,2022-03-27,14351,12,113,,Low income,African Region,5457154,2629.75902824073,20.7067640018955,2.19894838958182,,1740304,42221,1573,36,718255072,2422.96096170136,58.7827383974255,2.19002978373677,0.0501214699393031,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Denmark,2022-03-27,3039204,39281,5583,208,High income,European Region,5854240,519145.781519036,953.667769001613,6709.83765612616,35.5298040394654,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Comoros,2022-03-27,8083,7,160,,Lower middle income,African Region,821625,9837.82139053704,194.736041381409,8.51970181043664,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Ecuador,2022-03-27,857299,3888,35418,25,Upper middle income,Region of the Americas,17797737,48168.9891248534,1990.02828280921,218.454739498623,1.40467296488312,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Congo - Brazzaville,2022-03-27,24007,7,384,,Lower middle income,African Region,5835806,4113.74195783753,65.8006794605578,1.19949155266642,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Algeria,2022-03-27,265621,82,6873,2,Upper middle income,African Region,44177969,6012.52176169529,155.575282331336,1.85612878672625,0.0452714338225915,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Costa Rica,2022-03-27,834726,5326,8266,40,High income,Region of the Americas,5153957,161958.277882412,1603.81625225046,1033.3807596765,7.76102710984977,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Egypt,2022-03-27,505264,4375,24417,56,Lower middle income,Eastern Mediterranean Region,109262178,4624.32663570005,223.471657319516,40.0413032220537,0.512528681242287,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,21548663,340505,42831,762,761408471,28301.0549799885,447.204113125765,56.2523292441804,1.00077688786312
Cape Verde,2022-03-27,55948,23,401,,Upper middle income,African Region,587925,95161.797848365,682.059786537399,39.1206361355615,,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
France,2022-03-27,24116752,851993,142547,727,High income,European Region,64531444,373720.941375494,2208.95413404975,13202.7574030422,11.2658256957647,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Cura�ao,2022-03-27,39853,293,265,,,Region of the Americas,,,,,,15637077,101324,133340,611,,,,,,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Estonia,2022-03-27,537245,9226,2329,40,High income,European Region,1328701,404338.523113929,1752.83980368796,6943.62388528345,30.1045908748469,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Micronesia (Federated States of),2022-03-27,0,0,0,0,Upper middle income,Western Pacific Region,113131,0,0,0,0,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Cyprus,2022-03-27,405544,31886,946,16,High income,European Region,1244188,325950.740563323,760.335254800722,25627.959761708,12.8597928930355,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Cayman Islands,2022-03-27,20606,270,24,1,High income,Region of the Americas,68136,302424.562639427,352.236703064459,3962.66290947517,14.6765292943525,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Fiji,2022-03-27,64376,67,834,0,Upper middle income,Western Pacific Region,924610,69625.0310941911,902.001925136003,72.4629843934199,0,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Greece,2022-03-27,2941567,143814,27394,366,High income,European Region,10445365,281614.572587937,2622.59863585428,13768.2120251423,35.0394648726971,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Czechia,2022-03-27,4043004,59392,39684,194,High income,European Region,10510751,384654.150783327,3775.56275474512,5650.59528096518,18.4572919670535,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Germany,2022-03-27,20566111,1588891,136107,1881,High income,European Region,83408554,246570.765391761,1631.81104902022,19049.4970096233,22.5516438038238,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Faroe Islands,2022-03-27,34658,,28,,High income,,52889,655296.942653482,529.410652498629,,,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,900168,3636,30604,33,,,,,
Grenada,2022-03-27,13982,46,218,1,Upper middle income,Region of the Americas,124610,112206.082978894,1749.45830992697,369.151753470829,8.02503811893106,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Eritrea,2022-03-27,9724,1,103,,Low income,African Region,3620312,2685.95634851361,28.4505865792783,0.276219287177459,,1740304,42221,1573,36,718255072,2422.96096170136,58.7827383974255,2.19002978373677,0.0501214699393031,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Dominica,2022-03-27,11805,60,63,1,Upper middle income,Region of the Americas,72412,163025.465392476,870.021543390598,828.591946086284,13.8098657681047,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
United Kingdom,2022-03-27,20833310,606372,191138,1176,High income,European Region,67281039,309646.080227744,2840.88954095968,9012.52431610041,17.4789215130878,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
French Guiana,2022-03-27,78679,353,394,,,,297449,264512.571903083,1324.59682164001,1186.75806608864,,15637077,101324,133340,611,,,,,,900168,3636,30604,33,,,,,
Finland,2022-03-27,963811,38754,3997,200,High income,European Region,5535992,174099.059391704,722.002488442902,7000.37138781993,36.1272198370229,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Dominican Republic,2022-03-27,577841,524,4375,,Upper middle income,Region of the Americas,11117873,51974.0601462168,393.510521302051,47.1313172942343,,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Georgia,2022-03-27,1646316,4442,16658,45,Upper middle income,European Region,3757980,438085.354365909,4432.70054657023,1182.01799903139,11.9745182252167,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Guam,2022-03-27,39644,273,340,0,High income,Western Pacific Region,170534,232469.77142388,1993.73731924426,1600.8537886873,0,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
Guernsey,2022-03-27,20868,2936,36,,,,63065,330896.693887259,570.839609926267,46555.1415206533,,15637077,101324,133340,611,,,,,,900168,3636,30604,33,,,,,
Spain,2022-03-27,11585184,123403,104144,311,High income,European Region,47486935,243965.71393795,2193.1084834176,2598.67266649237,6.54916978743732,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Guinea,2022-03-27,36459,4,440,,Lower middle income,African Region,13531906,2694.2989405927,32.515744640851,0.295597678553191,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Ghana,2022-03-27,160925,55,1445,,Lower middle income,African Region,32833031,4901.31416743096,44.0105575388395,1.67514232846794,,57280444,778104,61100,4852,3396756474,16863.276610627,229.072647967521,17.9877481555365,1.42842150655749,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Israel,2022-03-27,3853521,88966,10529,50,High income,European Region,8900059,432977.017343368,1183.02586533415,9996.11350891045,5.6179402855644,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,199680685,1972254,5541260,13261,930808880,214523.828994842,2118.86031856507,5953.16623966888,14.2467484839638
Equatorial Guinea,2022-03-27,15903,103,183,,Upper middle income,African Region,1634466,9729.78330537313,111.963173293296,63.017523766172,,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Ethiopia,2022-03-27,469611,170,7492,3,Low income,African Region,120283026,3904.21670967939,62.2864276793303,1.41333324953099,0.0249411749917233,1740304,42221,1573,36,718255072,2422.96096170136,58.7827383974255,2.19002978373677,0.0501214699393031,8238508,170169,21095,154,1162657993,7085.92556848315,146.362043717529,18.1437706763351,0.132455116575283
Jersey,2022-03-27,45611,2069,119,3,,,109618,416090.423105694,1085.58813333577,18874.6373770731,27.3677680672882,15637077,101324,133340,611,,,,,,900168,3636,30604,33,,,,,
Gibraltar,2022-03-27,16600,434,101,,High income,,32669,508126.970522514,3091.61590498638,13284.7653739019,,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,900168,3636,30604,33,,,,,
Guatemala,2022-03-27,823145,9034,17274,68,Upper middle income,Region of the Americas,17608483,46747.0707158589,981.004439735098,513.04817115705,3.86177503195477,118538793,2436110,1835175,8252,2519863638,47041.7490900752,966.762630827724,728.283456424081,3.27478037920717,150707076,2704993,606511,19873,1026253579,146851.69346435,2635.79397465858,590.995259272075,19.3646096897071
Falkland Islands,2022-03-27,119,,0,,,,3764,31615.302869288,0,,,15637077,101324,133340,611,,,,,,900168,3636,30604,33,,,,,
Japan,2022-03-27,6377719,273629,27767,722,High income,Western Pacific Region,124612530,51180.39895346,222.826709320483,2195.83857257372,5.79395988509342,288476034,2820468,8973362,32757,1245565549,231602.450976267,2264.40752336512,7204.24710462187,26.2988969358529,43623695,208802,4529444,6379,1924308889,22669.7986219197,108.507527660233,2353.80298136741,3.31495636509529
