Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
China,2023-12-31,99322727,585,121893,4,Upper middle income,Western Pacific Region,1425893465,69656.4851708609,85.4853486547117,0.410269079955423,0.00280525866636187,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Belize,2023-12-31,71383,0,688,,Upper middle income,Region of the Americas,400031,178443.670615527,1719.86671032995,0,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Brunei,2023-12-31,330776,4501,171,1,High income,Western Pacific Region,445373,742694.325879656,383.947836981586,10106.135755872,2.24530898819641,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Canada,2023-12-31,4774236,6102,54441,134,High income,Region of the Americas,38155012,125127.362035687,1426.83744929762,159.926564824564,3.51198946025754,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Côte d’Ivoire,2023-12-31,88384,,835,,Lower middle income,African Region,27478249,3216.50771852311,30.3876713541682,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Bolivia,2023-12-31,1212096,824,22385,0,Lower middle income,Region of the Americas,12079472,100343.458720712,1853.14391225047,68.2149021083041,0,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Congo - Kinshasa,2023-12-31,99338,,1468,,Low income,African Region,95894118,1035.91338104804,15.3085510416812,,,1897346,43204,317,3,718255072,2641.60473620714,60.1513329793792,0.441347388076641,0.00417678916160859,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Cook Islands,2023-12-31,7203,,2,,,Western Pacific Region,17003,423631.123919308,117.626301240957,,,18263387,105689,57,0,,,,,,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Cameroon,2023-12-31,125137,,1974,,Lower middle income,African Region,27198628,4600.85707264352,72.5771902906279,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Botswana,2023-12-31,330417,,2800,,Upper middle income,African Region,2588423,127651.855975627,1081.73973110268,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Djibouti,2023-12-31,15690,,189,,Lower middle income,Eastern Mediterranean Region,1105557,14191.9412567602,170.954550511643,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,23409122,351865,576,11,761408471,30744.4990325042,462.123831559,0.756492765628818,0.014446910454717
Colombia,2023-12-31,6365994,,142727,,Upper middle income,Region of the Americas,51516562,123571.794251332,2770.50708469249,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Cuba,2023-12-31,1113594,,8530,,Upper middle income,Region of the Americas,11256372,98930.0993250756,757.793008262342,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Central African Republic,2023-12-31,15440,,113,,Low income,African Region,5457154,2829.31359459528,20.7067640018955,,,1897346,43204,317,3,718255072,2641.60473620714,60.1513329793792,0.441347388076641,0.00417678916160859,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Denmark,2023-12-31,3432346,1040,9493,75,High income,European Region,5854240,586300.869113668,1621.55975839733,177.649020197327,12.8112274180765,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Comoros,2023-12-31,9109,,160,,Lower middle income,African Region,821625,11086.5662558953,194.736041381409,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Ecuador,2023-12-31,1068399,757,36024,0,Upper middle income,Region of the Americas,17797737,60030.0476403264,2024.07755547798,42.5334973766609,0,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Congo - Brazzaville,2023-12-31,25213,,389,,Lower middle income,African Region,5835806,4320.39721676834,66.6574591410338,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Algeria,2023-12-31,272010,,6881,,Upper middle income,African Region,44177969,6157.14135704156,155.756368066626,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Costa Rica,2023-12-31,1230552,,9366,,High income,Region of the Americas,5153957,238758.685801996,1817.24449777132,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Egypt,2023-12-31,516023,,24830,,Lower middle income,Eastern Mediterranean Region,109262178,4722.79620858372,227.251556343678,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,23409122,351865,576,11,761408471,30744.4990325042,462.123831559,0.756492765628818,0.014446910454717
Cape Verde,2023-12-31,64474,,417,,Upper middle income,African Region,587925,109663.647574095,709.274142109963,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
France,2023-12-31,38997490,,168047,8,High income,European Region,64531444,604317.640869775,2604.11033108139,,0.123970571617768,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Cura�ao,2023-12-31,45883,,305,,,Region of the Americas,,,,,,18263387,105689,57,0,,,,,,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Estonia,2023-12-31,608581,616,3084,24,High income,European Region,1328701,458027.050480131,2321.0639564507,463.610699472643,18.0627545249082,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Micronesia (Federated States of),2023-12-31,26547,,65,,Upper middle income,Western Pacific Region,113131,234657.16735466,574.55516171518,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Cyprus,2023-12-31,675475,3529,1364,,High income,European Region,1244188,542904.287776445,1096.29734413127,2836.38806997013,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Cayman Islands,2023-12-31,31472,,37,,High income,Region of the Americas,68136,461899.729951861,543.031583891042,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Fiji,2023-12-31,69047,,885,,Upper middle income,Western Pacific Region,924610,74676.890797201,957.160316241442,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Greece,2023-12-31,5570363,19326,38421,94,High income,European Region,10445365,533285.624772327,3678.2821854478,1850.19862876979,8.99920682522822,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Czechia,2023-12-31,4746623,4359,43354,51,High income,European Region,10510751,451596.941074905,4124.72905123525,414.718225177249,4.85217469236975,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Germany,2023-12-31,38437756,,174979,,High income,European Region,83408554,460837.09831488,2097.85437594326,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Faroe Islands,2023-12-31,34658,,28,,High income,,52889,655296.942653482,529.410652498629,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,1310892,4285,3,1,,,,,
Grenada,2023-12-31,19693,,238,,Upper middle income,Region of the Americas,124610,158037.075676109,1909.95907230559,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Eritrea,2023-12-31,10189,,103,,Low income,African Region,3620312,2814.39831705113,28.4505865792783,,,1897346,43204,317,3,718255072,2641.60473620714,60.1513329793792,0.441347388076641,0.00417678916160859,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Dominica,2023-12-31,16047,0,74,0,Upper middle income,Region of the Americas,72412,221606.915980777,1021.93006683975,0,0,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
United Kingdom,2023-12-31,24865622,10203,232112,,High income,European Region,67281039,369578.448394651,3449.88727061721,151.647479760234,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
French Guiana,2023-12-31,98041,,413,,,,297449,329606.083732001,1388.47331811504,,,18263387,105689,57,0,,,,,,1310892,4285,3,1,,,,,
Finland,2023-12-31,1499712,,11408,13,High income,European Region,5535992,270902.125581106,2060.69661950379,,2.34826928940649,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Dominican Republic,2023-12-31,661103,,4384,,Upper middle income,Region of the Americas,11117873,59463.0825518514,394.320028660158,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Georgia,2023-12-31,1856982,242,17141,2,Upper middle income,European Region,3757980,494143.662286654,4561.22704218756,64.3962980111656,0.532200810009633,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Guam,2023-12-31,52287,40,419,,High income,Western Pacific Region,170534,306607.480033307,2456.98804930395,234.557331675795,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Guernsey,2023-12-31,35326,,67,,,,63065,560152.22389598,1062.39594069611,,,18263387,105689,57,0,,,,,,1310892,4285,3,1,,,,,
Spain,2023-12-31,13980340,,121852,,High income,European Region,47486935,294403.923942449,2566.0110512502,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Guinea,2023-12-31,38572,,468,,Lower middle income,African Region,13531906,2850.44841428842,34.5849283907234,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Ghana,2023-12-31,171834,,1462,,Lower middle income,African Region,32833031,5233.57103399927,44.5283288040023,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Israel,2023-12-31,4841558,,12707,,High income,European Region,8900059,543991.674661932,1427.74334417334,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,278362590,2264901,165707,1246,930808880,299054.506226885,2433.26105784466,178.024730490324,1.33862066292277
Equatorial Guinea,2023-12-31,17130,,183,,Upper middle income,African Region,1634466,10480.4872049954,111.963173293296,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Ethiopia,2023-12-31,501117,,7574,,Low income,African Region,120283026,4166.14892944246,62.968153129104,,,1897346,43204,317,3,718255072,2641.60473620714,60.1513329793792,0.441347388076641,0.00417678916160859,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Jersey,2023-12-31,66391,,161,,,,109618,605657.829918444,1468.7368862778,,,18263387,105689,57,0,,,,,,1310892,4285,3,1,,,,,
Gibraltar,2023-12-31,20550,,113,,High income,,32669,629036.7014601,3458.93660656892,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,1310892,4285,3,1,,,,,
Guatemala,2023-12-31,1250307,1,20201,0,Upper middle income,Region of the Americas,17608483,71005.9463952687,1147.23113853703,0.0567908092934525,0,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Falkland Islands,2023-12-31,1923,,0,,,,3764,510892.667375133,0,,,18263387,105689,57,0,,,,,,1310892,4285,3,1,,,,,
Japan,2023-12-31,33803572,,74694,,High income,Western Pacific Region,124612530,271269.446178486,599.410027225994,,,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
Gambia,2023-12-31,12626,,372,,Low income,African Region,2639916,4782.72793528279,140.913574522826,,,1897346,43204,317,3,718255072,2641.60473620714,60.1513329793792,0.441347388076641,0.00417678916160859,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Haiti,2023-12-31,34228,,860,,Lower middle income,Region of the Americas,11447569,2989.97979396324,75.1251204513378,,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Gabon,2023-12-31,49051,,307,,Upper middle income,African Region,2341179,20951.4095248591,131.130511592663,,,239369382,2666985,32283,85,2519863638,94992.9902516416,1058.38465216188,12.8114075353787,0.0337319840320661,9032705,174372,2593,2,1162657993,7769.01294652692,149.977036282242,2.23023452779032,0.00172019631915952
Guyana,2023-12-31,73683,2,1299,0,High income,Region of the Americas,804567,91580.9373240513,1614.53303453908,2.48580913708865,0,454180078,3407955,227086,3703,1245565549,364637.636585756,2736.07037601198,182.31557558919,2.97294670920607,193037348,2997317,10588,2393,1026253579,188099.074098333,2920.63975350092,10.3171381972837,2.33178236740649
Cambodia,2023-12-31,139014,23,3056,,Lower middle income,Western Pacific Region,16589023,8379.87867037137,184.21820260301,1.38645898555931,,60640948,796289,5903,30,3396756474,17852.6039367755,234.426284632144,1.73783432671247,0.00883195490451871,207964419,419165,78954,117,1924308889,108072.264379588,217.826255647463,41.0297953989236,0.0608010494930474
