Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Armenia,2021-03-28,190317,6604,3464,116,Upper middle income,European Region,2790974,68190.1730363665,1241.14377274744,2366.1990401917,41.5625512813806,34594944,1107387,1282965,36558,2519863638,13728.8952776261,439.463065897854,509.140645808232,14.5079279087561,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
Anguilla,2021-03-28,23,1,0,,,Region of the Americas,15753,1460.03935758268,0,63.4799720688123,,3264011,31634,190090,1004,,,,,,55595979,1458502,1331881,34396,1026253579,54173.7248353119,1421.19065876602,1297.8088722456,33.5160828705865
Aruba,2021-03-28,9073,449,82,1,High income,Region of the Americas,106537,85162.9011517126,769.685649117208,4214.49824943447,9.3864103550879,71197154,1525104,1830893,27111,1245565549,57160.5035617439,1224.4269289757,1469.92906272169,21.7660162660777,55595979,1458502,1331881,34396,1026253579,54173.7248353119,1421.19065876602,1297.8088722456,33.5160828705865
Afghanistan,2021-03-28,56294,191,2470,7,Low income,Eastern Mediterranean Region,40099462,1403.85923382214,61.5968363864832,4.7631561740155,0.174565933079102,603533,14953,21563,575,718255072,840.27669769104,20.8185094445111,30.0213682305887,0.800551255974981,7395390,156923,271134,3460,761408471,9712.77610070088,206.095684480505,356.09532902084,4.54421001575644
Austria,2021-03-28,524181,21544,11175,219,High income,European Region,8922082,58750.973147299,1252.51034455859,2414.68303026132,24.5458403094704,71197154,1525104,1830893,27111,1245565549,57160.5035617439,1224.4269289757,1469.92906272169,21.7660162660777,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
United Arab Emirates,2021-03-28,453069,14431,1477,44,High income,Eastern Mediterranean Region,9365145,48378.215179797,157.71245399831,1540.92648859147,4.6982721570248,71197154,1525104,1830893,27111,1245565549,57160.5035617439,1224.4269289757,1469.92906272169,21.7660162660777,7395390,156923,271134,3460,761408471,9712.77610070088,206.095684480505,356.09532902084,4.54421001575644
Albania,2021-03-28,123216,3194,2192,70,Upper middle income,European Region,2854710,43162.352743361,767.853827534145,1118.85270307667,24.5208795289189,34594944,1107387,1282965,36558,2519863638,13728.8952776261,439.463065897854,509.140645808232,14.5079279087561,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
Angola,2021-03-28,22031,335,533,7,Lower middle income,African Region,34503774,638.509862718206,15.4475855307886,9.70908283830053,0.202876357815235,16766364,260667,524280,4042,3396756474,4935.99235869153,76.7399729698727,154.347243911369,1.18995872413549,3036499,77345,57280,1248,1162657993,2611.68720146579,66.5242921526967,49.2664225807288,1.07340250315554
Antigua & Barbuda,2021-03-28,1122,89,28,,High income,Region of the Americas,93219,12036.1728832105,300.367950739656,954.740986279621,,71197154,1525104,1830893,27111,1245565549,57160.5035617439,1224.4269289757,1469.92906272169,21.7660162660777,55595979,1458502,1331881,34396,1026253579,54173.7248353119,1421.19065876602,1297.8088722456,33.5160828705865
Burundi,2021-03-28,2767,149,6,,Low income,African Region,12551213,220.456779755072,0.478041445077858,11.8713625527668,,603533,14953,21563,575,718255072,840.27669769104,20.8185094445111,30.0213682305887,0.800551255974981,3036499,77345,57280,1248,1162657993,2611.68720146579,66.5242921526967,49.2664225807288,1.07340250315554
Azerbaijan,2021-03-28,254370,8880,3464,125,Upper middle income,European Region,10312992,24665.0050732125,335.887005439353,861.049829186331,12.1206338567896,34594944,1107387,1282965,36558,2519863638,13728.8952776261,439.463065897854,509.140645808232,14.5079279087561,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
Andorra,2021-03-28,11809,328,115,2,High income,European Region,79034,149416.706733811,1455.06996988638,4150.11260976289,25.3055646936761,71197154,1525104,1830893,27111,1245565549,57160.5035617439,1224.4269289757,1469.92906272169,21.7660162660777,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
Bosnia & Herzegovina,2021-03-28,163875,11121,6278,461,Upper middle income,European Region,3270943,50100.2310342919,1919.32418265925,3399.93696007543,140.937949698298,34594944,1107387,1282965,36558,2519863638,13728.8952776261,439.463065897854,509.140645808232,14.5079279087561,43808354,996904,1661735,26703,930808880,47064.8217279577,1071.00826111586,1785.25907488119,28.6879514944035
