Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Bulgaria,2026-06-28,1341082,,38778,,High income,European Region,6885868,194758.598335025,5631.53403463441,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Brazil,2026-06-28,38042745,1465,704045,1,Upper middle income,Region of the Americas,214326223,177499.255422422,3284.92234942245,6.83537450291372,0.00466578464362711,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Chile,2026-06-28,5410528,1,62893,0,High income,Region of the Americas,19493184,277559.992251651,3226.40980560179,0.0512999825990459,0,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Belarus,2026-06-28,994102,,7118,,Upper middle income,European Region,9578167,103788.334448543,743.148454187529,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Bermuda,2026-06-28,18860,,165,,High income,Region of the Americas,64185,293838.124172314,2570.6940874036,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Barbados,2026-06-28,109147,1,593,,High income,Region of the Americas,281200,388147.226173542,2108.81934566145,3.55618776671408,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
China,2026-06-28,99381761,0,122398,0,Upper middle income,Western Pacific Region,1425893465,69697.8865808884,85.8395125613399,0,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Belize,2026-06-28,71496,2,688,,Upper middle income,Region of the Americas,400031,178726.148723474,1719.86671032995,4.99961253002892,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Brunei,2026-06-28,350550,,182,,High income,Western Pacific Region,445373,787093.065812252,408.646235851747,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Canada,2026-06-28,4819055,,55282,,High income,Region of the Americas,38155012,126302.017674637,1448.87911449222,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Côte d’Ivoire,2026-06-28,88548,,835,,Lower middle income,African Region,27478249,3222.4760755316,30.3876713541682,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Bolivia,2026-06-28,1212186,0,22389,0,Lower middle income,Region of the Americas,12079472,100350.909377496,1853.47505255197,0,0,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Congo - Kinshasa,2026-06-28,101010,,1474,,Low income,African Region,95894118,1053.34927841977,15.3711200513883,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Cook Islands,2026-06-28,7375,,2,,,Western Pacific Region,17003,433746.985826031,117.626301240957,,,18263907,105690,0,0,,,,,,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Cameroon,2026-06-28,125325,,1974,,Lower middle income,African Region,27198628,4607.76918600453,72.5771902906279,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Botswana,2026-06-28,330699,,2801,,Upper middle income,African Region,2588423,127760.802619974,1082.12606672093,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Djibouti,2026-06-28,15690,,189,,Lower middle income,Eastern Mediterranean Region,1105557,14191.9412567602,170.954550511643,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,23417911,351975,0,0,761408471,30756.0421139575,462.268300663548,0,0
Colombia,2026-06-28,6403882,112,142814,0,Upper middle income,Region of the Americas,51516562,124307.247055811,2772.19586198318,2.17405812134746,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Cuba,2026-06-28,1113837,0,8530,,Upper middle income,Region of the Americas,11256372,98951.6870977612,757.793008262342,0,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Central African Republic,2026-06-28,15493,,113,,Low income,African Region,5457154,2839.02561664926,20.7067640018955,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Denmark,2026-06-28,3453720,9,10012,,High income,European Region,5854240,589951.898111454,1710.21345213042,1.53734729016918,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Comoros,2026-06-28,9109,,160,,Lower middle income,African Region,821625,11086.5662558953,194.736041381409,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Ecuador,2026-06-28,1082331,12,36064,0,Upper middle income,Region of the Americas,17797737,60812.8437901965,2026.32503222179,0.674243023143898,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Congo - Brazzaville,2026-06-28,25234,,389,,Lower middle income,African Region,5835806,4323.99569142634,66.6574591410338,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Algeria,2026-06-28,272440,,6881,,Upper middle income,African Region,44177969,6166.87471531342,155.756368066626,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Costa Rica,2026-06-28,1242945,0,9396,0,High income,Region of the Americas,5153957,241163.246026306,1823.06526810371,0,0,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Egypt,2026-06-28,516023,,24830,,Lower middle income,Eastern Mediterranean Region,109262178,4722.79620858372,227.251556343678,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,23417911,351975,0,0,761408471,30756.0421139575,462.268300663548,0,0
Cape Verde,2026-06-28,64550,,417,,Upper middle income,African Region,587925,109792.915763065,709.274142109963,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
France,2026-06-28,39060816,55,168207,,High income,European Region,64531444,605298.960922058,2606.58974251374,0.852297679872157,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Cura�ao,2026-06-28,45883,,305,,,Region of the Americas,,,,,,18263907,105690,0,0,,,,,,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Estonia,2026-06-28,619747,2,3440,,High income,European Region,1328701,466430.747022844,2588.99481523684,1.50522954374235,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Micronesia (Federated States of),2026-06-28,31765,,62,,Upper middle income,Western Pacific Region,113131,280780.687875118,548.037231174479,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Cyprus,2026-06-28,718920,4,1364,,High income,European Region,1244188,577822.644166316,1096.29734413127,3.21494822325886,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Cayman Islands,2026-06-28,31472,,37,,High income,Region of the Americas,68136,461899.729951861,543.031583891042,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Fiji,2026-06-28,69047,,885,,Upper middle income,Western Pacific Region,924610,74676.890797201,957.160316241442,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Greece,2026-06-28,5867001,100,40254,0,High income,European Region,10445365,561684.632370434,3853.76671853975,9.57362428215768,0,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Czechia,2026-06-28,4887489,22,43995,0,High income,European Region,10510751,464999.028137951,4185.71422727073,2.09309496533597,0,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Germany,2026-06-28,38437953,0,174979,,High income,European Region,83408554,460839.460182945,2097.85437594326,0,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Faroe Islands,2026-06-28,34658,,28,,High income,,52889,655296.942653482,529.410652498629,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,1310974,4286,0,0,,,,,
Grenada,2026-06-28,19693,,238,,Upper middle income,Region of the Americas,124610,158037.075676109,1909.95907230559,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Eritrea,2026-06-28,10189,,103,,Low income,African Region,3620312,2814.39831705113,28.4505865792783,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Dominica,2026-06-28,16047,0,74,0,Upper middle income,Region of the Americas,72412,221606.915980777,1021.93006683975,0,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
United Kingdom,2026-06-28,25120428,80,232112,,High income,European Region,67281039,373365.637233991,3449.88727061721,1.18904227980189,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
French Guiana,2026-06-28,98041,,413,,,,297449,329606.083732001,1388.47331811504,,,18263907,105690,0,0,,,,,,1310974,4286,0,0,,,,,
Finland,2026-06-28,1518771,3,11466,,High income,European Region,5535992,274344.868995476,2071.17351325652,0.541908297555343,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Dominican Republic,2026-06-28,661103,,4384,,Upper middle income,Region of the Americas,11117873,59463.0825518514,394.320028660158,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Georgia,2026-06-28,1864337,,17151,,Upper middle income,European Region,3757980,496100.830765465,4563.88804623761,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Guernsey,2026-06-28,35326,,67,,,,63065,560152.22389598,1062.39594069611,,,18263907,105690,0,0,,,,,,1310974,4286,0,0,,,,,
Guam,2026-06-28,52287,,419,,High income,Western Pacific Region,170534,306607.480033307,2456.98804930395,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Spain,2026-06-28,13980340,,121886,,High income,European Region,47486935,294403.923942449,2566.72703765783,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Guinea,2026-06-28,38594,,468,,Lower middle income,African Region,13531906,2852.07420152047,34.5849283907234,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Israel,2026-06-28,4841703,,12707,,High income,European Region,8900059,544007.96668876,1427.74334417334,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
Ghana,2026-06-28,172843,,1463,,Lower middle income,African Region,32833031,5264.30228144334,44.5587859372472,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Equatorial Guinea,2026-06-28,17130,,183,,Upper middle income,African Region,1634466,10480.4872049954,111.963173293296,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Ethiopia,2026-06-28,501339,,7574,,Low income,African Region,120283026,4167.99457639185,62.968153129104,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Jersey,2026-06-28,66391,,161,,,,109618,605657.829918444,1468.7368862778,,,18263907,105690,0,0,,,,,,1310974,4286,0,0,,,,,
Gibraltar,2026-06-28,20550,,113,,High income,,32669,629036.7014601,3458.93660656892,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,1310974,4286,0,0,,,,,
Guatemala,2026-06-28,1255582,55,20206,0,Upper middle income,Region of the Americas,17608483,71305.5179142917,1147.5150925835,3.12349451113989,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Falkland Islands,2026-06-28,1923,,0,,,,3764,510892.667375133,0,,,18263907,105690,0,0,,,,,,1310974,4286,0,0,,,,,
Gambia,2026-06-28,12627,,372,,Low income,African Region,2639916,4783.1067352143,140.913574522826,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Japan,2026-06-28,33803572,,74694,,High income,Western Pacific Region,124612530,271269.446178486,599.410027225994,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Haiti,2026-06-28,34989,11,860,,Lower middle income,Region of the Americas,11447569,3056.45679008355,75.1251204513378,0.960902703447343,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Gabon,2026-06-28,49069,,307,,Upper middle income,African Region,2341179,20959.0979587635,131.130511592663,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Guyana,2026-06-28,75699,65,1312,0,High income,Region of the Americas,804567,94086.6329342367,1630.69079393015,80.788796955381,0,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Cambodia,2026-06-28,139326,,3056,,Lower middle income,Western Pacific Region,16589023,8398.68628791461,184.21820260301,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Jamaica,2026-06-28,157679,1,3634,0,Upper middle income,Region of the Americas,2827695,55762.3788987143,1285.14567518774,0.353644929881052,0,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Guadeloupe,2026-06-28,203235,,1021,,,,396051,513153.609004901,2577.95081946517,,,18263907,105690,0,0,,,,,,1310974,4286,0,0,,,,,
Hungary,2026-06-28,2240890,1,49124,,High income,European Region,9709786,230786.754723534,5059.22581609935,0.102988881526328,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,281546967,2282863,386,1,930808880,302475.59198189,2452.55825234499,0.414693078561949,0.00107433440041956
St. Kitts & Nevis,2026-06-28,6607,,46,,High income,Region of the Americas,47606,138785.027097425,966.264756543293,,,457908874,3503494,464,36,1245565549,367631.293565908,2812.77368566654,0.372521542822473,0.028902533494847,193902043,3077255,1914,37,1026253579,188941.648504594,2998.53278270516,1.86503612670958,0.036053467444229
Kiribati,2026-06-28,5085,,24,,Lower middle income,Western Pacific Region,128874,39457.1441873458,186.228409143815,,,60700553,796870,35,0,3396756474,17870.1515591783,234.597330158794,0.0103039473886052,0,208610782,421686,0,0,1924308889,108408.157958678,219.136336380557,0,0
Guinea-Bissau,2026-06-28,9614,,177,,Low income,African Region,2060721,4665.35741616648,85.8922678033562,,,1905764,43239,0,0,718255072,2653.32480659461,60.2000621862647,0,0,9051407,174424,0,0,1162657993,7785.09850230738,150.02176138654,0,0
Indonesia,2026-06-28,6830274,,162059,,Upper middle income,South-East Asia Region,273753191,24950.4817644299,591.989446435348,,,241029674,2672546,4675,2,2519863638,95651.8719367306,1060.59151761132,1.85525912176364,0.000793693741930967,61968688,809350,2874,0,2056472695,30133.4844613631,393.562239833192,1.39753861404904,0
