Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Burkina Faso,2026-04-12,22231,,400,,Low income,African Region,22100683,,1005.89651460093,18.0989881624925,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Benin,2026-04-12,28036,,163,,Lower middle income,African Region,12996895,,2157.1306069642,12.5414570172337,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Bahrain,2026-04-12,696614,,1536,,High income,Eastern Mediterranean Region,1463265,,476068.244644682,1049.70733257476,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Switzerland,2026-04-12,4491893,29,14170,,High income,European Region,8691406,,516820.063405161,1630.34611431108,3.3366293094581,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Bulgaria,2026-04-12,1341088,3,38778,,High income,European Region,6885868,,194759.469684868,5631.53403463441,0.435674921447812,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Bahamas,2026-04-12,39127,,849,,High income,Region of the Americas,407906,,95921.6093903988,2081.36188239447,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Chile,2026-04-12,5410520,6,62892,0,High income,Region of the Americas,19493184,,277559.58185179,3226.3585056192,0.307799895594275,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Belarus,2026-04-12,994101,0,7118,,Upper middle income,European Region,9578167,,103788.230044433,743.148454187529,0,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
China,2026-04-12,99381761,0,122398,0,Upper middle income,Western Pacific Region,1425893465,,69697.8865808884,85.8395125613399,0,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Belize,2026-04-12,71493,0,688,,Upper middle income,Region of the Americas,400031,,178718.649304679,1719.86671032995,0,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Bermuda,2026-04-12,18860,,165,,High income,Region of the Americas,64185,,293838.124172314,2570.6940874036,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Brazil,2026-04-12,38016254,2463,703946,8,Upper middle income,Region of the Americas,214326223,,177375.654121428,3284.46043674273,11.4918275772536,0.0373262771490169,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Brunei,2026-04-12,350550,,182,,High income,Western Pacific Region,445373,,787093.065812252,408.646235851747,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Bolivia,2026-04-12,1212184,0,22389,0,Lower middle income,Region of the Americas,12079472,,100350.743807345,1853.47505255197,0,0,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Côte d’Ivoire,2026-04-12,88548,,835,,Lower middle income,African Region,27478249,,3222.4760755316,30.3876713541682,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Barbados,2026-04-12,109142,0,593,,High income,Region of the Americas,281200,,388129.445234708,2108.81934566145,0,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Botswana,2026-04-12,330699,,2801,,Upper middle income,African Region,2588423,,127760.802619974,1082.12606672093,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Congo - Kinshasa,2026-04-12,101010,,1474,,Low income,African Region,95894118,,1053.34927841977,15.3711200513883,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Cameroon,2026-04-12,125325,,1974,,Lower middle income,African Region,27198628,,4607.76918600453,72.5771902906279,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Canada,2026-04-12,4819055,,55282,,High income,Region of the Americas,38155012,,126302.017674637,1448.87911449222,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Djibouti,2026-04-12,15690,,189,,Lower middle income,Eastern Mediterranean Region,1105557,,14191.9412567602,170.954550511643,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Cuba,2026-04-12,1113834,,8530,,Upper middle income,Region of the Americas,11256372,,98951.420582049,757.793008262342,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Central African Republic,2026-04-12,15493,,113,,Low income,African Region,5457154,,2839.02561664926,20.7067640018955,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Cook Islands,2026-04-12,7375,,2,,,Western Pacific Region,17003,,433746.985826031,117.626301240957,,,18765246,113264,0,0,,,,,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Denmark,2026-04-12,3453631,28,10012,,High income,European Region,5854240,,589936.695454918,1710.21345213042,4.78285823608188,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Ecuador,2026-04-12,1082105,13,36064,0,Upper middle income,Region of the Americas,17797737,,60800.1455465939,2026.32503222179,0.730429941739222,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Congo - Brazzaville,2026-04-12,25234,,389,,Lower middle income,African Region,5835806,,4323.99569142634,66.6574591410338,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Algeria,2026-04-12,272440,,6881,,Upper middle income,African Region,44177969,,6166.87471531342,155.756368066626,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Egypt,2026-04-12,516023,,24830,,Lower middle income,Eastern Mediterranean Region,109262178,,4722.79620858372,227.251556343678,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Cape Verde,2026-04-12,64550,,417,,Upper middle income,African Region,587925,,109792.915763065,709.274142109963,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Colombia,2026-04-12,6403052,37,142807,2,Upper middle income,Region of the Americas,51516562,,124291.135732233,2772.0599833506,0.718215629373715,0.0388224664526332,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Estonia,2026-04-12,617761,28,3440,1,High income,European Region,1328701,,464936.054085908,2588.99481523684,21.0732136123929,0.752614771871173,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
France,2026-04-12,39060076,150,168207,,High income,European Region,64531444,,605287.493644184,2606.58974251374,2.32444821783315,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Cyprus,2026-04-12,718862,7,1364,,High income,European Region,1244188,,577776.027417079,1096.29734413127,5.62615939070301,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Comoros,2026-04-12,9109,,160,,Lower middle income,African Region,821625,,11086.5662558953,194.736041381409,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Micronesia (Federated States of),2026-04-12,31765,,62,,Lower middle income,Western Pacific Region,113131,,280780.687875118,548.037231174479,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Fiji,2026-04-12,69047,,885,,Upper middle income,Western Pacific Region,924610,,74676.890797201,957.160316241442,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Czechia,2026-04-12,4887072,76,43929,0,High income,European Region,10510751,,464959.35447429,4179.43494237472,7.23069169843335,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Costa Rica,2026-04-12,1242667,25,9396,0,High income,Region of the Americas,5153957,,241109.306887892,1823.06526810371,4.85064194365611,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Faroe Islands,2026-04-12,34658,,28,,High income,,52889,,655296.942653482,529.410652498629,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,1310974,4286,0,0,,,,
Greece,2026-04-12,5865350,208,40252,0,High income,European Region,10445365,,561526.571833536,3853.57524605411,19.913138506888,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Eritrea,2026-04-12,10189,,103,,Low income,African Region,3620312,,2814.39831705113,28.4505865792783,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Cura�ao,2026-04-12,45883,,305,,,Region of the Americas,,,,,,,18765246,113264,0,0,,,,,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
United Kingdom,2026-04-12,25116624,336,232112,,High income,European Region,67281039,,373309.098273586,3449.88727061721,4.99397757516795,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Grenada,2026-04-12,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.075676109,1909.95907230559,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Finland,2026-04-12,1518514,37,11466,,High income,European Region,5535992,,274298.445517985,2071.17351325652,6.68353566984923,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Cayman Islands,2026-04-12,31472,,37,,High income,Region of the Americas,68136,,461899.729951861,543.031583891042,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Georgia,2026-04-12,1864337,0,17151,,Upper middle income,European Region,3757980,,496100.830765465,4563.88804623761,0,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Guernsey,2026-04-12,35326,,67,,,,63065,,560152.22389598,1062.39594069611,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
French Guiana,2026-04-12,98041,,413,,,,297449,,329606.083732001,1388.47331811504,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
Germany,2026-04-12,38437952,0,174979,,High income,European Region,83408554,,460839.448193767,2097.85437594326,0,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Guinea,2026-04-12,38594,,468,,Lower middle income,African Region,13531906,,2852.07420152047,34.5849283907234,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Ghana,2026-04-12,172843,,1463,,Lower middle income,African Region,32833031,,5264.30228144334,44.5587859372472,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Guam,2026-04-12,52287,,419,,High income,Western Pacific Region,170534,,306607.480033307,2456.98804930395,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Dominica,2026-04-12,16047,0,74,0,Upper middle income,Region of the Americas,72412,,221606.915980777,1021.93006683975,0,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Equatorial Guinea,2026-04-12,17130,,183,,Upper middle income,African Region,1634466,,10480.4872049954,111.963173293296,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Gibraltar,2026-04-12,20550,,113,,High income,,32669,,629036.7014601,3458.93660656892,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,1310974,4286,0,0,,,,
Israel,2026-04-12,4841703,,12707,,High income,European Region,8900059,,544007.96668876,1427.74334417334,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Dominican Republic,2026-04-12,661103,,4384,,Upper middle income,Region of the Americas,11117873,,59463.0825518514,394.320028660158,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Guatemala,2026-04-12,1255425,12,20205,0,Upper middle income,Region of the Americas,17608483,,71296.6017572326,1147.45830177421,0.68148971152143,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Gambia,2026-04-12,12627,,372,,Low income,African Region,2639916,,4783.1067352143,140.913574522826,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Jersey,2026-04-12,66391,,161,,,,109618,,605657.829918444,1468.7368862778,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
Spain,2026-04-12,13980340,,121886,,High income,European Region,47486935,,294403.923942449,2566.72703765783,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Haiti,2026-04-12,34901,0,860,,Lower middle income,Region of the Americas,11447569,,3048.76956845598,75.1251204513378,0,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Guyana,2026-04-12,75524,0,1312,0,High income,Region of the Americas,804567,,93869.1246347414,1630.69079393015,0,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Japan,2026-04-12,33803572,,74694,,High income,Western Pacific Region,124612530,,271269.446178486,599.410027225994,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Ethiopia,2026-04-12,501339,,7574,,,African Region,120283026,,4167.99457639185,62.968153129104,,,18765246,113264,0,0,,,,,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Jamaica,2026-04-12,157667,0,3634,0,Upper middle income,Region of the Americas,2827695,,55758.1351595558,1285.14567518774,0,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Hungary,2026-04-12,2240856,7,49124,,High income,European Region,9709786,,230783.253101562,5059.22581609935,0.720922170684297,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Cambodia,2026-04-12,139326,,3056,,Lower middle income,Western Pacific Region,16589023,,8398.68628791461,184.21820260301,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Falkland Islands,2026-04-12,1923,,0,,,,3764,,510892.667375133,0,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
Kiribati,2026-04-12,5085,,24,,Lower middle income,Western Pacific Region,128874,,39457.1441873458,186.228409143815,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Indonesia,2026-04-12,6830274,,162059,,Upper middle income,South-East Asia Region,273753191,,24950.4817644299,591.989446435348,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,61959088,809348,126,0,30128.8162739258,393.561267294142,0.061269960114885,0
St. Kitts & Nevis,2026-04-12,6607,,46,,High income,Region of the Americas,47606,,138785.027097425,966.264756543293,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Gabon,2026-04-12,49069,,307,,Upper middle income,African Region,2341179,,20959.0979587635,131.130511592663,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Laos,2026-04-12,219060,,671,,Lower middle income,Western Pacific Region,7425057,,29502.8038168596,90.3696766233579,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Iceland,2026-04-12,211284,9,186,,High income,European Region,370335,,570521.284782697,502.247964680627,24.3023208716432,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
South Korea,2026-04-12,34571873,,35934,,High income,Western Pacific Region,51830139,,667022.579275738,693.303176362309,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Guadeloupe,2026-04-12,203235,,1021,,,,396051,,513153.609004901,2577.95081946517,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
Liberia,2026-04-12,7932,,294,,Low income,African Region,5193416,,1527.31843549602,56.6101386832867,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Italy,2026-04-12,26969913,,198523,,High income,European Region,59240329,,455262.714695592,3351.14614235178,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Kuwait,2026-04-12,667290,,2570,,High income,Eastern Mediterranean Region,4250114,,157005.200331097,604.689662441996,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Guinea-Bissau,2026-04-12,9614,,177,,Low income,African Region,2060721,,4665.35741616648,85.8922678033562,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Libya,2026-04-12,507269,,6437,,Upper middle income,Eastern Mediterranean Region,6735277,,75315.2394474645,955.714219326095,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Kenya,2026-04-12,344162,,5689,,Lower middle income,African Region,53005614,,6492.93488044493,107.328253946837,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Morocco,2026-04-12,1279115,,16305,,Lower middle income,Eastern Mediterranean Region,37076584,,34499.2677858349,439.765432543624,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Greenland,2026-04-12,11971,,21,,High income,European Region,56243,,212844.265064097,373.379798374909,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
St. Lucia,2026-04-12,30254,0,410,0,Upper middle income,Region of the Americas,179651,,168404.294994183,2282.2027152646,0,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Marshall Islands,2026-04-12,16297,,17,,Upper middle income,Western Pacific Region,42050,,387562.42568371,404.280618311534,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Monaco,2026-04-12,17181,,67,,High income,European Region,36686,,468325.791855204,1826.30976394265,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Liechtenstein,2026-04-12,21649,0,89,0,High income,,39039,,554548.016086478,2279.77151054074,0,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,1310974,4286,0,0,,,,
Honduras,2026-04-12,473041,0,11114,0,Lower middle income,Region of the Americas,10278345,,46023.0708348474,1081.30248595469,0,0,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Mongolia,2026-04-12,1011489,,2136,,Upper middle income,Western Pacific Region,3347782,,302137.056713968,638.034376192954,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Madagascar,2026-04-12,68853,,1428,,Low income,African Region,28915653,,2381.1670447145,49.3850164822493,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Maldives,2026-04-12,186694,,316,,Upper middle income,South-East Asia Region,521457,,358023.768019223,605.994358115818,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,61959088,809348,126,0,30128.8162739258,393.561267294142,0.061269960114885,0
Montserrat,2026-04-12,1403,,8,,,Region of the Americas,4417,,317636.404799638,1811.18406158026,,,18765246,113264,0,0,,,,,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Croatia,2026-04-12,1371622,8,18805,0,High income,European Region,4060135,,337826.697880736,4631.61939196603,1.9703778322642,0,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Martinique,2026-04-12,230354,,1104,,,,368796,,624610.895996703,2993.52487554095,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
Mexico,2026-04-12,7629998,7,335105,0,Upper middle income,Region of the Americas,126705138,,60218.5366784416,2644.76251941733,0.0552463784065331,0,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,193320080,3070393,2602,155,188374.573259345,2991.84632612131,2.53543573756443,0.151034796050149
Mauritius,2026-04-12,332300,,1074,,Upper middle income,African Region,1298915,,255828.903353953,826.843942829208,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Isle of Man,2026-04-12,38008,,116,,High income,,84263,,451063.930788128,1376.64217984169,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,1310974,4286,0,0,,,,
Nigeria,2026-04-12,267237,,3155,,Lower middle income,African Region,213401323,,1252.27433571253,14.78435070433,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
North Macedonia,2026-04-12,352093,,9991,,Upper middle income,European Region,2103330,,167397.888110758,4750.08676717396,,,222775517,2531256,2709,11,88407.7668491679,1004.52102321261,1.07505817344549,0.00436531558062032,281540138,2282532,1445,12,302468.25535227,2452.20264765845,1.55241320860626,0.0128920128050347
Mayotte,2026-04-12,42027,,187,,,,316014,,132990.943439215,591.745935306664,,,18765246,113264,0,0,,,,,1310974,4286,0,0,,,,
India,2026-04-12,45056221,,533849,,Lower middle income,South-East Asia Region,1407563842,,32010.0727622982,379.271606779453,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,61959088,809348,126,0,30128.8162739258,393.561267294142,0.061269960114885,0
New Zealand,2026-04-12,2668236,,4538,,High income,Western Pacific Region,5129727,,520151.657193453,884.647467594279,,,457901566,3502284,1464,156,367625.426351608,2811.80223940185,1.17536969545711,0.125244311811004,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Mali,2026-04-12,33236,,743,,Low income,African Region,21904983,,1517.28033753781,33.9192228544528,,,1443989,35955,0,0,2010.41253489401,50.058818101879,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
Namibia,2026-04-12,172557,,4110,,Lower middle income,African Region,2530151,,68200.2773747496,1624.40897796219,,,78324062,931885,0,0,23058.4861174243,274.345543206581,0,0,9051407,174424,0,0,7785.09850230738,150.02176138654,0,0
