Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Armenia,2022-12-25,445583,58,8708,2,Upper middle income,European Region,2790974,159651.433513892,3120.05772895054,20.7812756406903,0.716595711747942,199256198,2557628,40931504,7853,2519863638,79074.1986967788,1014.98666889371,16243.5392863112,3.11643847769194,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
Anguilla,2022-12-25,3904,,12,,,Region of the Americas,15753,247825.810956643,761.759664825748,,,18244359,105595,5106,7,,,,,,185558815,2889947,1019556,5133,1026253579,180811.856637627,2816.01648864993,993.47375820455,5.0016877943575
Aruba,2022-12-25,43752,59,280,,High income,Region of the Americas,106537,410674.225855806,2628.19489942461,553.798210950186,,425707352,3202620,3273838,12377,1245565549,341778.361116184,2571.21755059075,2628.39479032508,9.93685158515893,185558815,2889947,1019556,5133,1026253579,180811.856637627,2816.01648864993,993.47375820455,5.0016877943575
Afghanistan,2022-12-25,207322,336,7845,1,Low income,Eastern Mediterranean Region,40099462,5170.19405397509,195.638535000794,8.3791647877969,0.0249379904398717,1854741,42966,2046,6,718255072,2582.28736879703,59.8199743725583,2.84857020821706,0.00835357832321719,23218974,349054,4916,40,761408471,30494.767111673,458.431989260072,6.45645561776262,0.0525342198353346
Austria,2022-12-25,5678345,33439,21571,75,High income,European Region,8922082,636437.212749222,2417.70922975153,3747.89202789215,8.4061096950241,425707352,3202620,3273838,12377,1245565549,341778.361116184,2571.21755059075,2628.39479032508,9.93685158515893,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
Albania,2022-12-25,332670,132,3596,2,Upper middle income,European Region,2854710,116533.728469792,1259.67261122846,46.2393728259613,0.700596557969111,199256198,2557628,40931504,7853,2519863638,79074.1986967788,1014.98666889371,16243.5392863112,3.11643847769194,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
United Arab Emirates,2022-12-25,1046549,463,2348,,High income,Eastern Mediterranean Region,9365145,111749.364265049,250.716886924869,49.43863656142,,425707352,3202620,3273838,12377,1245565549,341778.361116184,2571.21755059075,2628.39479032508,9.93685158515893,23218974,349054,4916,40,761408471,30494.767111673,458.431989260072,6.45645561776262,0.0525342198353346
Angola,2022-12-25,105070,36,1929,1,Lower middle income,African Region,34503774,3045.17413080668,55.9069277465126,1.04336412590692,0.0289823368307478,60118797,792717,26372,73,3396756474,17698.8834672638,233.374693201512,7.76387715806559,0.0214910902676622,8915595,174038,7672,22,1162657993,7668.28685105853,149.689763496943,6.59867308029594,0.0189221595107548
Antigua & Barbuda,2022-12-25,9106,,146,,High income,Region of the Americas,93219,97683.948551261,1566.20431457106,,,425707352,3202620,3273838,12377,1245565549,341778.361116184,2571.21755059075,2628.39479032508,9.93685158515893,185558815,2889947,1019556,5133,1026253579,180811.856637627,2816.01648864993,993.47375820455,5.0016877943575
Burundi,2022-12-25,52051,329,15,,Low income,African Region,12551213,4147.0892096246,1.19510361269465,26.2126059051026,,1854741,42966,2046,6,718255072,2582.28736879703,59.8199743725583,2.84857020821706,0.00835357832321719,8915595,174038,7672,22,1162657993,7668.28685105853,149.689763496943,6.59867308029594,0.0189221595107548
Azerbaijan,2022-12-25,825893,556,10006,13,Upper middle income,European Region,10312992,80082.7732630841,970.232498968292,53.912579395,1.26054592110612,199256198,2557628,40931504,7853,2519863638,79074.1986967788,1014.98666889371,16243.5392863112,3.11643847769194,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
Andorra,2022-12-25,47686,80,158,,High income,European Region,79034,603360.57899132,1999.13961080042,1012.22258774705,,425707352,3202620,3273838,12377,1245565549,341778.361116184,2571.21755059075,2628.39479032508,9.93685158515893,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
Bosnia & Herzegovina,2022-12-25,400960,149,16222,3,Upper middle income,European Region,3270943,122582.386791821,4959.42607376527,45.5526128092113,0.917166700856603,199256198,2557628,40931504,7853,2519863638,79074.1986967788,1014.98666889371,16243.5392863112,3.11643847769194,268464010,2178123,965096,6000,930808880,288420.12121758,2340.03246724505,1036.83583250731,6.44600640251735
