Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Armenia,2020-06-28,24645,4377,426,76,Upper middle income,European Region,2790974,8830.25065801401,152.634886602312,1568.26971516037,27.2306370464218,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Anguilla,2020-06-28,3,,0,,,Region of the Americas,15753,190.439916206437,0,,,204201,5221,10855,167,,,,,,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
Afghanistan,2020-06-28,30616,2319,703,155,Low income,Eastern Mediterranean Region,40099462,763.501515307113,17.5314072792298,57.8311998300626,3.86538851818012,77330,2702,8317,350,718255072,107.663701955731,3.76189477155547,11.5794518190329,0.487292068854336,1019694,23343,127939,3421,761408471,1339.22071901929,30.6576573404054,168.029388787822,4.49298915141699
Aruba,2020-06-28,101,,3,,High income,Region of the Americas,106537,948.027445863878,28.1592310652637,,,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
Austria,2020-06-28,14307,288,719,16,High income,European Region,8922082,1603.5494854228,80.586571609631,32.2794612288925,1.79330340160514,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Albania,2020-06-28,2269,431,51,9,Upper middle income,European Region,2854710,794.826795015956,17.8652122282123,150.978558242343,3.152684510861,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
United Arab Emirates,2020-06-28,47360,2827,311,10,High income,Eastern Mediterranean Region,9365145,5057.04930356124,33.2082418371526,301.863986088843,1.06778912659654,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,1019694,23343,127939,3421,761408471,1339.22071901929,30.6576573404054,168.029388787822,4.49298915141699
Angola,2020-06-28,259,87,10,2,Lower middle income,African Region,34503774,7.50642523916369,0.289823368307479,2.52146330427506,0.0579646736614957,1121103,28196,219363,4941,3396756474,330.051037977355,8.30086001626032,64.5801374573313,1.45462297277423,281373,8203,62901,1508,1162657993,242.008399455436,7.05538520303279,54.1010343357266,1.29702802464628
Burundi,2020-06-28,170,26,1,,Low income,African Region,12551213,13.5445076105393,0.0796735741796431,2.07151292867072,,77330,2702,8317,350,718255072,107.663701955731,3.76189477155547,11.5794518190329,0.487292068854336,281373,8203,62901,1508,1162657993,242.008399455436,7.05538520303279,54.1010343357266,1.29702802464628
Antigua & Barbuda,2020-06-28,65,39,3,,High income,Region of the Americas,93219,697.282742788487,32.1822804363917,418.369645673092,,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
Azerbaijan,2020-06-28,15369,3602,187,44,Upper middle income,European Region,10312992,1490.25617395999,18.1324682497572,349.268185217248,4.26646311758993,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Andorra,2020-06-28,855,,52,,High income,European Region,79034,10818.1289065465,657.94468203558,,,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Bosnia & Herzegovina,2020-06-28,4098,751,180,10,Upper middle income,European Region,3270943,1252.84971337012,55.0300020513962,229.59739744777,3.05722233618868,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Belgium,2020-06-28,61692,612,9697,40,High income,European Region,11611419,5313.04571818483,835.126180529701,52.7067363601296,3.44488472942024,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Bangladesh,2020-06-28,137787,25481,1738,274,Lower middle income,South-East Asia Region,169356251,813.592643828659,10.2623906099575,150.457983390291,1.61789126992425,1121103,28196,219363,4941,3396756474,330.051037977355,8.30086001626032,64.5801374573313,1.45462297277423,741350,20699,155983,3409,2056472695,360.495912152143,10.0652928922064,75.849779274604,1.65769280977494
Argentina,2020-06-28,73445,19007,3500,776,Upper middle income,Region of the Americas,45276780,1622.13390616559,77.3023169933904,419.795754026678,17.1390279962489,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
Saint Barth�lemy,2020-06-28,6,,0,,,,,,,,,204201,5221,10855,167,,,,,,9092,175,1465,12,,,,,
Caribbean Netherlands,2020-06-28,7,,0,,,Region of the Americas,26706,262.113382760428,0,,,204201,5221,10855,167,,,,,,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
American Samoa,2020-06-28,0,0,0,0,High income,Western Pacific Region,45035,0,0,0,0,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,213031,7424,8172,109,1924308889,110.705199782507,3.85800847381525,4.246719456899,0.0566437127755741
Bahrain,2020-06-28,25267,3936,78,18,High income,Eastern Mediterranean Region,1463265,17267.5489402125,53.3054504823118,2689.87503972281,12.3012578036104,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,1019694,23343,127939,3421,761408471,1339.22071901929,30.6576573404054,168.029388787822,4.49298915141699
Bhutan,2020-06-28,76,8,0,0,Lower middle income,South-East Asia Region,777486,97.7509562873158,0,10.2895743460332,0,1121103,28196,219363,4941,3396756474,330.051037977355,8.30086001626032,64.5801374573313,1.45462297277423,741350,20699,155983,3409,2056472695,360.495912152143,10.0652928922064,75.849779274604,1.65769280977494
Burkina Faso,2020-06-28,959,58,53,,Low income,African Region,22100683,43.3923241195759,2.39811593153026,2.62435328356142,,77330,2702,8317,350,718255072,107.663701955731,3.76189477155547,11.5794518190329,0.487292068854336,281373,8203,62901,1508,1162657993,242.008399455436,7.05538520303279,54.1010343357266,1.29702802464628
Australia,2020-06-28,7641,205,108,1,High income,Western Pacific Region,25921089,294.779281842673,4.16649161615085,7.90861834547152,0.0385786260754708,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,213031,7424,8172,109,1924308889,110.705199782507,3.85800847381525,4.246719456899,0.0566437127755741
Bahamas,2020-06-28,104,,11,,High income,Region of the Americas,407906,254.960701730301,26.9669972983972,,,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
Switzerland,2020-06-28,31584,348,1732,2,High income,European Region,8691406,3633.93448654913,199.277309102808,40.0395517134972,0.230112366169524,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Benin,2020-06-28,1149,384,16,3,Lower middle income,African Region,12996895,88.4057307533838,1.23106326549534,29.5455183718881,0.230824362280375,1121103,28196,219363,4941,3396756474,330.051037977355,8.30086001626032,64.5801374573313,1.45462297277423,281373,8203,62901,1508,1162657993,242.008399455436,7.05538520303279,54.1010343357266,1.29702802464628
Bulgaria,2020-06-28,4625,753,216,17,High income,European Region,6885868,671.66550389871,31.3685943442424,109.354405283401,2.46882455487093,5520637,337381,438972,10173,1245565549,4432.23321681644,270.865712584027,352.427859258333,8.16737425675218,2493874,199669,129503,2973,930808880,2679.25462851192,214.511275397373,139.129527857534,3.19399617244735
Brazil,2020-06-28,1274974,242061,55961,7007,Upper middle income,Region of the Americas,214326223,5948.75411022383,261.101974442017,1129.40449662102,32.6931529978952,2910388,172380,484174,21131,2519863638,1154.97837109549,68.4084636170301,192.142936902842,8.38577123037163,5075245,286367,675718,25330,1026253579,4945.41028051314,279.041170583825,658.431808499447,24.6820089287114
