Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Armenia,2023-03-26,448151,421,8739,7,Upper middle income,European Region,2790974,160571.542407776,3131.16496248263,150.843397322942,2.5080849911178,238143178,2656826,138682,1063,2519863638,94506.3750310762,1054.35308479974,55.0355177592352,0.421848223836309,273611236,2222786,351972,2951,930808880,293949.963176114,2388.01546457099,378.135627584473,3.17036081563812
Aruba,2023-03-26,44099,8,287,,High income,Region of the Americas,106537,413931.310249022,2693.89977191023,75.0912828407032,,442820135,3311362,681072,5574,1245565549,355517.327334172,2658.52086440454,546.797397011179,4.47507560278548,191567814,2945228,273157,2864,1026253579,186667.13365976,2869.88329226572,266.169108288196,2.79073326379113
Anguilla,2023-03-26,3904,,12,,,Region of the Americas,15753,247825.810956643,761.759664825748,,,18260515,105666,373,4,,,,,,191567814,2945228,273157,2864,1026253579,186667.13365976,2869.88329226572,266.169108288196,2.79073326379113
Afghanistan,2023-03-26,210080,331,7882,1,Low income,Eastern Mediterranean Region,40099462,5238.97303160825,196.561240647069,8.25447483559755,0.0249379904398717,1868514,43072,950,10,718255072,2601.46300783797,59.9675542562685,1.32264990117605,0.0139226305386953,23295310,350006,12781,178,761408471,30595.0234168067,459.682303692153,16.7859965928853,0.233777278267239
Austria,2023-03-26,6021781,22317,22274,58,High income,European Region,8922082,674930.021938826,2496.50249795956,2501.32200085137,6.50072483081864,442820135,3311362,681072,5574,1245565549,355517.327334172,2658.52086440454,546.797397011179,4.47507560278548,273611236,2222786,351972,2951,930808880,293949.963176114,2388.01546457099,378.135627584473,3.17036081563812
Albania,2023-03-26,333799,83,3601,,Upper middle income,European Region,2854710,116929.215226766,1261.42410262338,29.0747571557181,,238143178,2656826,138682,1063,2519863638,94506.3750310762,1054.35308479974,55.0355177592352,0.421848223836309,273611236,2222786,351972,2951,930808880,293949.963176114,2388.01546457099,378.135627584473,3.17036081563812
United Arab Emirates,2023-03-26,1056485,1612,2349,,High income,Eastern Mediterranean Region,9365145,112810.319541235,250.823665837528,172.127607207363,,442820135,3311362,681072,5574,1245565549,355517.327334172,2658.52086440454,546.797397011179,4.47507560278548,23295310,350006,12781,178,761408471,30595.0234168067,459.682303692153,16.7859965928853,0.233777278267239
Angola,2023-03-26,105316,18,1933,,Lower middle income,African Region,34503774,3052.30378566704,56.0228570938356,0.521682062953461,,60253022,793371,12208,60,3396756474,17738.3991054991,233.567229818431,3.59401684914548,0.0176639098090374,8978505,174220,3751,4,1162657993,7722.39562627769,149.846301361986,3.22622819658369,0.00344039263831905
Antigua & Barbuda,2023-03-26,9106,,146,,High income,Region of the Americas,93219,97683.948551261,1566.20431457106,,,442820135,3311362,681072,5574,1245565549,355517.327334172,2658.52086440454,546.797397011179,4.47507560278548,191567814,2945228,273157,2864,1026253579,186667.13365976,2869.88329226572,266.169108288196,2.79073326379113
Burundi,2023-03-26,53686,12,15,,Low income,African Region,12551213,4277.35550340832,1.19510361269465,0.956082890155716,,1868514,43072,950,10,718255072,2601.46300783797,59.9675542562685,1.32264990117605,0.0139226305386953,8978505,174220,3751,4,1162657993,7722.39562627769,149.846301361986,3.22622819658369,0.00344039263831905
