Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Azerbaijan,2021-06-27,335796,359,4967,6,Upper middle income,European Region,10312992,32560.4829325961,481.62550693339,34.8104604366997,0.5817904251259,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Andorra,2021-06-27,13882,40,127,,High income,European Region,79034,175645.924538806,1606.90335804843,506.111293873523,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Bosnia & Herzegovina,2021-06-27,204967,125,9638,22,Upper middle income,European Region,3270943,62662.9690581585,2946.55088761865,38.2152792023585,6.72588913961509,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Belgium,2021-06-27,1077022,2393,25273,32,High income,European Region,11611419,92755.4160262411,2176.56429416594,206.090228937566,2.75590778353619,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Bangladesh,2021-06-27,888406,36738,14172,624,Lower middle income,South-East Asia Region,169356251,5245.78215893549,83.6815878736003,216.927333848457,3.68454070230924,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,34606211,484397,573244,13107,2056472695,16827.9457753753,235.547498966428,278.751087429342,6.3735346605222
Argentina,2021-06-27,4501629,133147,103698,2532,Upper middle income,Region of the Americas,45276780,99424.6719841826,2290.31304788017,2940.73474306256,55.922704750647,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Saint Barth�lemy,2021-06-27,1043,3,1,,,,,,,,,5530863,50682,41215,413,,,,,,124408,1227,2348,9,,,,,
Caribbean Netherlands,2021-06-27,1636,6,17,,,Region of the Americas,26706,61259.6420280087,636.561072418183,224.668613794653,,5530863,50682,41215,413,,,,,,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
American Samoa,2021-06-27,0,0,0,0,High income,Western Pacific Region,45035,0,0,0,0,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Bahrain,2021-06-27,264995,2568,1341,44,High income,Eastern Mediterranean Region,1463265,181098.433981541,916.443706368976,1754.97944664842,30.0697412977144,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,10887433,215503,217505,3357,761408471,14299.0699666119,283.032049429353,285.661387132111,4.40893439968046
Bhutan,2021-06-27,2052,128,1,0,Lower middle income,South-East Asia Region,777486,2639.27581975753,1.28619679325416,164.633189536532,0,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,34606211,484397,573244,13107,2056472695,16827.9457753753,235.547498966428,278.751087429342,6.3735346605222
Australia,2021-06-27,30835,235,928,0,High income,Western Pacific Region,25921089,1189.57193503714,35.8009649980369,9.06597712773564,0,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Burkina Faso,2021-06-27,13478,9,168,1,Low income,African Region,22100683,609.845406135186,7.60157502824686,0.407227233656082,0.0452474704062313,871115,22763,32751,1031,718255072,1212.82123017156,31.6920838952321,45.598007277281,1.43542320853949,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Bahamas,2021-06-27,12504,177,245,2,High income,Region of the Americas,407906,30654.1212926508,600.628576191574,433.9235019833,4.9030904178904,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Switzerland,2021-06-27,699786,763,10379,6,High income,European Region,8691406,80514.7061361534,1194.16812423675,87.7878676936735,0.690337098508573,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Bulgaria,2021-06-27,421515,510,18027,38,High income,European Region,6885868,61214.5048380248,2617.9706029799,74.064736646128,5.51854900500562,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Benin,2021-06-27,8170,30,104,1,Lower middle income,African Region,12996895,628.611679943556,8.00191122571968,2.30824362280375,0.0769414540934585,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Brazil,2021-06-27,18322760,521298,511142,12643,Upper middle income,Region of the Americas,214326223,85490.0522368651,2384.87849431285,2432.26420315353,58.9895152493776,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Chile,2021-06-27,1542642,31367,32163,771,High income,Region of the Americas,19493184,79137.5077565574,1649.96134033311,1609.12655418427,39.5522865838644,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Belarus,2021-06-27,414730,4634,3103,68,Upper middle income,European Region,9578167,43299.5164941267,323.965952984532,483.808645224081,7.09947947242933,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Bermuda,2021-06-27,2510,6,33,,High income,Region of the Americas,64185,39105.7100568669,514.13881748072,93.4797849964945,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Barbados,2021-06-27,4066,26,47,,High income,Region of the Americas,281200,14459.4594594595,167.140825035562,92.4608819345661,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
China,2021-06-27,118358,810,5478,83,Upper middle income,Western Pacific Region,1425893465,83.0062013083144,3.84180174358258,0.568064879938278,0.0582091173270087,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Belize,2021-06-27,13137,133,329,1,Upper middle income,Region of the Americas,400031,32839.954903495,822.436261189758,332.474233246923,2.49980626501446,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Brunei,2021-06-27,259,4,3,0,High income,Western Pacific Region,445373,581.53502794287,6.73592696458923,8.98123595278564,0,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Canada,2021-06-27,1412301,5043,25943,176,High income,Region of the Americas,38155012,37014.8225873969,679.936884831801,132.171364537901,4.61276227615916,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Côte d’Ivoire,2021-06-27,48176,145,311,4,Lower middle income,African Region,27478249,1753.24126366276,11.3180428636483,5.27690101359807,0.14556968313374,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Bolivia,2021-06-27,431360,12047,16496,487,Lower middle income,Region of the Americas,12079472,35710.1701133957,1365.62260337207,997.311803032451,40.3163317072137,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Congo - Kinshasa,2021-06-27,40253,2445,916,37,Low income,African Region,95894118,419.765057956944,9.55220214862396,25.4968714556611,0.385842226527387,871115,22763,32751,1031,718255072,1212.82123017156,31.6920838952321,45.598007277281,1.43542320853949,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Cook Islands,2021-06-27,0,0,0,0,,Western Pacific Region,17003,0,0,0,0,5530863,50682,41215,413,,,,,,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Cameroon,2021-06-27,80858,371,1324,4,Lower middle income,African Region,27198628,2972.87054332299,48.6789260105326,13.6403939198698,0.147066241723663,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Botswana,2021-06-27,70071,1684,1125,56,Upper middle income,African Region,2588423,27070.9231064629,434.627570532328,650.589181134614,21.6347946220537,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Djibouti,2021-06-27,11600,13,155,,Lower middle income,Eastern Mediterranean Region,1105557,10492.448602831,140.200821848172,11.7587786066209,,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,10887433,215503,217505,3357,761408471,14299.0699666119,283.032049429353,285.661387132111,4.40893439968046
Colombia,2021-06-27,4092746,204132,103321,4575,Upper middle income,Region of the Americas,51516562,79445.2471420744,2005.58802817626,3962.45386095446,88.8063920103985,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Cuba,2021-06-27,179656,13288,1231,83,Upper middle income,Region of the Americas,11256372,15960.3822617092,109.360280559313,1180.48692775967,7.37360136996183,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Central African Republic,2021-06-27,11058,16,98,,Low income,African Region,5457154,2026.33094099965,17.9580785149182,2.9319311861091,,871115,22763,32751,1031,718255072,1212.82123017156,31.6920838952321,45.598007277281,1.43542320853949,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Denmark,2021-06-27,295269,1306,2531,1,High income,European Region,5854240,50436.7774467736,432.336221268687,223.086173440105,0.170816365574353,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Comoros,2021-06-27,3924,16,146,,Lower middle income,African Region,821625,4775.90141487905,177.696637760536,19.4736041381409,,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Ecuador,2021-06-27,453362,7776,21485,201,Upper middle income,Region of the Americas,17797737,25473.0137882136,1207.17594602055,436.909478997246,11.2935706376603,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Congo - Brazzaville,2021-06-27,12596,192,165,1,Lower middle income,African Region,5835806,2158.39937105517,28.2737294557084,32.9003397302789,0.171355936095203,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Algeria,2021-06-27,138113,2527,3685,61,Upper middle income,African Region,44177969,3126.28676976979,83.4126168181249,57.2004566348444,1.38077873158904,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Costa Rica,2021-06-27,361005,10375,4602,129,High income,Region of the Americas,5153957,70044.2397947829,892.906168988216,2013.01640661728,25.0293124292655,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Egypt,2021-06-27,280005,3249,16062,233,Lower middle income,Eastern Mediterranean Region,109262178,2562.68916770083,147.004208537743,29.735815809932,2.13248540588309,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,10887433,215503,217505,3357,761408471,14299.0699666119,283.032049429353,285.661387132111,4.40893439968046
Cape Verde,2021-06-27,32344,380,286,5,Upper middle income,African Region,587925,55013.8197899392,486.456605859591,646.340944848408,8.50448611642642,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
France,2021-06-27,5490733,10690,114030,234,High income,European Region,64531444,85086.1635763179,1767.04553519676,165.655676324243,3.62613921981972,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Cura�ao,2021-06-27,12327,19,126,3,,Region of the Americas,,,,,,5530863,50682,41215,413,,,,,,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Estonia,2021-06-27,130844,165,1262,1,High income,European Region,1328701,98475.1272107118,949.799842101421,124.181437358744,0.752614771871173,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Micronesia (Federated States of),2021-06-27,0,0,0,0,Upper middle income,Western Pacific Region,113131,0,0,0,0,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Cyprus,2021-06-27,75691,987,382,,High income,European Region,1244188,60835.6614916717,307.027555321222,793.288474089125,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Cayman Islands,2021-06-27,609,1,2,,High income,Region of the Americas,68136,8938.00634026066,29.3530585887049,14.6765292943525,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Fiji,2021-06-27,3591,1627,15,8,Upper middle income,Western Pacific Region,924610,3883.79965607121,16.2230562074821,1759.66082997156,8.65229664399044,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Greece,2021-06-27,430629,2575,12690,104,High income,European Region,10445365,41226.8025100128,1214.89292140581,246.52082526556,9.95656925344399,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Czechia,2021-06-27,1687199,732,30486,12,High income,European Region,10510751,160521.26056454,2900.4587778742,69.6429779375422,1.14168816291053,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Germany,2021-06-27,3724727,4859,92834,30,High income,European Region,83408554,44656.4149763344,1113.00334975235,58.2554158653799,0.359675339773904,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Faroe Islands,2021-06-27,774,10,1,,High income,,52889,14634.4230369264,18.9075233035225,189.075233035225,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,124408,1227,2348,9,,,,,
Grenada,2021-06-27,162,1,1,,Upper middle income,Region of the Americas,124610,1300.05617526683,8.02503811893106,8.02503811893106,,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Eritrea,2021-06-27,5780,444,21,2,Low income,African Region,3620312,1596.54747988571,5.80060503072663,122.641363506792,0.552438574354918,871115,22763,32751,1031,718255072,1212.82123017156,31.6920838952321,45.598007277281,1.43542320853949,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Dominica,2021-06-27,193,2,0,,Upper middle income,Region of the Americas,72412,2665.30409324421,0,27.6197315362095,,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
United Kingdom,2021-06-27,4829385,107478,154424,133,High income,European Region,67281039,71779.2868805133,2295.20831270159,1597.44857685685,1.97678279017065,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
French Guiana,2021-06-27,27286,836,142,1,,,297449,91733.3727798715,477.392763129142,2810.56584490114,3.36192086710663,5530863,50682,41215,413,,,,,,124408,1227,2348,9,,,,,
Finland,2021-06-27,97592,1485,981,2,High income,European Region,5535992,17628.6381916737,177.204013300597,268.244607289895,0.361272198370229,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Dominican Republic,2021-06-27,322071,6256,3796,42,Upper middle income,Region of the Americas,11117873,28968.7604814338,341.432214597163,562.69755914643,3.77770100449969,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Georgia,2021-06-27,363522,4641,5266,106,Upper middle income,European Region,3757980,96733.3514281609,1401.28473275536,1234.97197962735,28.2066429305105,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Guam,2021-06-27,8072,58,139,0,High income,Western Pacific Region,170534,47333.6695321754,815.086727573387,340.108130929903,0,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
Guernsey,2021-06-27,834,8,17,,,,63065,13224.4509632918,269.563149131848,126.853246650281,,5530863,50682,41215,413,,,,,,124408,1227,2348,9,,,,,
Spain,2021-06-27,3817605,29773,82443,113,High income,European Region,47486935,80392.7438146935,1736.119629536,626.972450422416,2.37960188418141,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Guinea,2021-06-27,23692,242,168,1,Lower middle income,African Region,13531906,1750.82505007055,12.415102499234,17.8836595524681,0.0738994196382978,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Ghana,2021-06-27,95914,678,796,2,Lower middle income,African Region,32833031,2921.26547804861,24.2438780629178,20.649936340023,0.0609142664897432,37132388,541773,538212,13124,3396756474,10931.7192104364,159.497156816194,158.448803769028,3.86368587223012,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Israel,2021-06-27,841388,1095,6436,1,High income,European Region,8900059,94537.3508198092,723.14127355785,123.03289225386,0.112358805711288,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,55456415,1213636,402720,7104,930808880,59578.7343584432,1303.85090438759,432.655949736964,7.63207158058054
Ethiopia,2021-06-27,275881,845,4309,29,Low income,African Region,120283026,2293.59876596387,35.8238410131119,7.02509762266872,0.241098024919992,871115,22763,32751,1031,718255072,1212.82123017156,31.6920838952321,45.598007277281,1.43542320853949,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Equatorial Guinea,2021-06-27,8723,15,121,1,Upper middle income,African Region,1634466,5336.91126031377,74.0302949097748,9.17730928633572,0.611820619089048,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,3929331,94162,172761,2676,1162657993,3379.61036147971,80.9885629023496,148.591418147159,2.30162267503544
Jersey,2021-06-27,3426,131,69,,,,109618,31253.9911328432,629.458665547629,1195.05920560492,,5530863,50682,41215,413,,,,,,124408,1227,2348,9,,,,,
Gibraltar,2021-06-27,4338,20,94,,High income,,32669,132786.433622088,2877.3454957299,612.201169304233,,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,124408,1227,2348,9,,,,,
Guatemala,2021-06-27,290852,10905,9008,363,Upper middle income,Region of the Americas,17608483,16517.7204646192,511.57161011542,619.303775345099,20.6150637735233,51942829,1591240,1491592,31496,2519863638,20613.3491577452,631.478614955116,591.933617957148,12.4990890479289,72169625,1910666,1172340,28340,1026253579,70323.3844702626,1861.78741696744,1142.3492438802,27.6150072262014
Falkland Islands,2021-06-27,60,,0,,,,3764,15940.4888416578,0,,,5530863,50682,41215,413,,,,,,124408,1227,2348,9,,,,,
Japan,2021-06-27,795756,10469,14669,246,High income,Western Pacific Region,124612530,6385.8425793939,117.716894119717,84.0124183338545,1.97411929602906,85219550,1767185,554545,10349,1245565549,68418.3582858553,1418.78121261364,445.215428802776,8.30867553161588,3523322,54052,117397,1820,1924308889,1830.95448976019,28.0890455316085,61.007357327652,0.945794103225181
