Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Aruba,2020-12-27,5228,104,47,,High income,Region of the Americas,106537,49072.1533363996,441.161286689132,976.186676929142,,43054479,933789,2784741,52632,1245565549,34566.2089277969,749.690773600547,2235.72416741594,42.2555039694663,34875146,938344,1991733,34532,1026253579,33982.9713763171,914.339320418584,1940.78056413775,33.648603723895
Anguilla,2020-12-27,12,2,0,,,Region of the Americas,15753,761.759664825748,0,126.959944137625,,2183717,20074,130891,1780,,,,,,34875146,938344,1991733,34532,1026253579,33982.9713763171,914.339320418584,1940.78056413775,33.648603723895
Armenia,2020-12-27,157834,4009,2768,138,Upper middle income,European Region,2790974,56551.5837840123,991.768465059151,1436.41610419875,49.445104110608,21430573,723029,916666,22470,2519863638,8504.65583804738,286.931796267303,363.776033820446,8.91714919059442,25942568,598682,1573865,36828,930808880,27870.9932376236,643.184667511982,1690.85731111633,39.5655872986515
Afghanistan,2020-12-27,51848,1312,2158,104,Low income,Eastern Mediterranean Region,40099462,1292.98492832647,53.8161833692432,32.7186434571117,2.59355100574666,357108,9535,15108,400,718255072,497.188274641241,13.275228218646,21.0343102178609,0.556905221547812,4824535,119056,159085,3534,761408471,6336.32955733165,156.36285191789,208.935159062605,4.64139832245181
Austria,2020-12-27,344732,13421,7049,643,High income,European Region,8922082,38638.066765134,790.062229869665,1504.24530955891,72.0683804520066,43054479,933789,2784741,52632,1245565549,34566.2089277969,749.690773600547,2235.72416741594,42.2555039694663,25942568,598682,1573865,36828,930808880,27870.9932376236,643.184667511982,1690.85731111633,39.5655872986515
United Arab Emirates,2020-12-27,200892,8488,655,21,High income,Eastern Mediterranean Region,9365145,21451.0293220233,69.9401877920737,906.339410655147,2.24235716585274,43054479,933789,2784741,52632,1245565549,34566.2089277969,749.690773600547,2235.72416741594,42.2555039694663,4824535,119056,159085,3534,761408471,6336.32955733165,156.36285191789,208.935159062605,4.64139832245181
Albania,2020-12-27,55380,3376,1134,68,Upper middle income,European Region,2854710,19399.5186901647,397.238248368486,1182.60698985186,23.8202829709498,21430573,723029,916666,22470,2519863638,8504.65583804738,286.931796267303,363.776033820446,8.91714919059442,25942568,598682,1573865,36828,930808880,27870.9932376236,643.184667511982,1690.85731111633,39.5655872986515
Angola,2020-12-27,17149,523,400,14,Lower middle income,African Region,34503774,497.018094310495,11.5929347322991,15.1577621624811,0.40575271563047,13402516,212116,277341,4602,3396756474,3945.68056396969,62.4466315508964,81.6487735058042,1.35482188235317,1822827,40433,114770,2384,1162657993,1567.8101479323,34.7763488862885,98.7134657749693,2.05047401243815
Burundi,2020-12-27,809,48,2,,Low income,African Region,12551213,64.4559215113312,0.159347148359286,3.82433156062287,,357108,9535,15108,400,718255072,497.188274641241,13.275228218646,21.0343102178609,0.556905221547812,1822827,40433,114770,2384,1162657993,1567.8101479323,34.7763488862885,98.7134657749693,2.05047401243815
Antigua & Barbuda,2020-12-27,155,3,5,,High income,Region of the Americas,93219,1662.75115588024,53.6371340606529,32.1822804363917,,43054479,933789,2784741,52632,1245565549,34566.2089277969,749.690773600547,2235.72416741594,42.2555039694663,34875146,938344,1991733,34532,1026253579,33982.9713763171,914.339320418584,1940.78056413775,33.648603723895
