Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,income_pop,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,region_pop,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Congo - Brazzaville,2021-09-26,14244,230,193,2,Lower middle income,African Region,5835806,2440.79395374007,33.0716956663741,39.4118653018966,0.342711872190405,43838193,667293,342631,5202,3396756474,12905.8981223863,196.4500561367,100.870051363005,1.53146098044355,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Algeria,2021-09-26,202574,1350,5767,97,Upper middle income,African Region,44177969,4585.40771758883,130.540179427443,30.5582178302493,2.19566454039569,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Costa Rica,2021-09-26,521182,16019,6189,240,High income,Region of the Americas,5153957,101122.690779143,1200.82491957151,3108.09733181709,46.5661626590986,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Egypt,2021-09-26,300945,4669,17149,198,Lower middle income,Eastern Mediterranean Region,109262178,2754.33828529393,156.952756332571,42.7320787985757,1.81215498010666,43838193,667293,342631,5202,3396756474,12905.8981223863,196.4500561367,100.870051363005,1.53146098044355,15659361,287368,204001,4212,761408471,20566.3078313716,377.416342141011,267.925834515702,5.53185334866074
Cape Verde,2021-09-26,37400,348,334,5,Upper middle income,African Region,587925,63613.5561508696,568.099672577285,591.912233703279,8.50448611642642,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
France,2021-09-26,6613086,36114,118239,331,High income,European Region,64531444,102478.506447183,1832.26955218916,559.63415292551,5.12928240068516,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Cura�ao,2021-09-26,16254,329,158,3,,Region of the Americas,,,,,,7253973,65268,196912,1685,,,,,,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Estonia,2021-09-26,153921,3784,1341,22,High income,European Region,1328701,115843.218301183,1009.25640907924,2847.89429676052,16.5575249811658,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Micronesia (Federated States of),2021-09-26,0,0,0,0,Upper middle income,Western Pacific Region,113131,0,0,0,0,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,8395155,113623,415836,4915,1924308889,4362.68576629747,59.046133731184,216.096283905905,2.55416374579767
Cyprus,2021-09-26,119690,826,566,5,High income,European Region,1244188,96199.2882104634,454.915173591129,663.886808102956,4.01868527907358,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Cayman Islands,2021-09-26,795,21,2,,High income,Region of the Americas,68136,11667.8407890102,29.3530585887049,308.207115181402,,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Fiji,2021-09-26,50755,796,590,24,Upper middle income,Western Pacific Region,924610,54893.4145207169,638.106877494295,860.903516077049,25.9568899319713,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,8395155,113623,415836,4915,1924308889,4362.68576629747,59.046133731184,216.096283905905,2.55416374579767
Greece,2021-09-26,651942,14143,14727,218,High income,European Region,10445365,62414.4776175845,1409.90764803336,1353.99768222556,20.8705009351038,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Czechia,2021-09-26,1710171,3340,30572,15,High income,European Region,10510751,162706.832271072,2908.64087637506,317.769872010097,1.42711020363816,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Germany,2021-09-26,4202003,53623,95454,354,High income,European Region,83408554,50378.5618918654,1144.41499609261,642.895691489868,4.24416900933206,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Faroe Islands,2021-09-26,1118,56,2,,High income,,52889,21138.6110533381,37.8150466070449,1058.82130499726,,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,242588,2538,4127,76,,,,,
Grenada,2021-09-26,4766,1276,105,57,Upper middle income,Region of the Americas,124610,38247.3316748255,842.629002487762,10239.948639756,457.427172779071,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Eritrea,2021-09-26,6694,23,42,2,Low income,African Region,3620312,1849.01190836591,11.6012100614533,6.35304360508155,0.552438574354918,1243710,33279,17349,556,718255072,1731.57148272807,46.3331221697241,24.1543717215825,0.774098257951459,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Dominica,2021-09-26,3293,535,15,7,Upper middle income,Region of the Americas,72412,45475.8879743689,207.147986521571,7388.27818593603,96.6690603767331,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
United Kingdom,2021-09-26,7823123,242060,163282,1018,High income,European Region,67281039,116275.300088633,2426.86501913266,3597.74467811058,15.1305630104791,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
French Guiana,2021-09-26,39790,1524,256,21,,,297449,133770.831302173,860.651741979297,5123.5674014705,70.6003382092392,7253973,65268,196912,1685,,,,,,242588,2538,4127,76,,,,,
Finland,2021-09-26,146563,4133,1145,29,High income,European Region,5535992,26474.5686048679,206.828333566956,746.568997932078,5.23844687636832,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Dominican Republic,2021-09-26,356934,1921,4038,11,Upper middle income,Region of the Americas,11117873,32104.5221509546,363.198968004042,172.784848324855,0.989397882130872,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Georgia,2021-09-26,606492,11228,8817,276,Upper middle income,European Region,3757980,161387.766832181,2346.20727092747,2987.77534739408,73.4437117813293,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Guam,2021-09-26,12560,329,184,5,High income,Western Pacific Region,170534,73651.0021461996,1078.96372570866,1929.23405303341,29.3196664594744,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,8395155,113623,415836,4915,1924308889,4362.68576629747,59.046133731184,216.096283905905,2.55416374579767
Guernsey,2021-09-26,1562,53,21,,,,63065,24768.0964084675,332.989772456989,840.402759058115,,7253973,65268,196912,1685,,,,,,242588,2538,4127,76,,,,,
Spain,2021-09-26,4971501,14420,88233,253,High income,European Region,47486935,104691.974750529,1858.0479030706,303.662470530052,5.32778120971589,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Guinea,2021-09-26,30364,228,378,8,Lower middle income,African Region,13531906,2243.88197789727,27.9339806232766,16.8490676775319,0.591195357106383,43838193,667293,342631,5202,3396756474,12905.8981223863,196.4500561367,100.870051363005,1.53146098044355,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Ghana,2021-09-26,127016,1186,1150,20,Lower middle income,African Region,32833031,3868.54323623061,35.0257032316023,36.1221600284177,0.609142664897432,43838193,667293,342631,5202,3396756474,12905.8981223863,196.4500561367,100.870051363005,1.53146098044355,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Israel,2021-09-26,1265181,40329,7716,143,High income,European Region,8900059,142154.226168613,866.960544868298,4531.31827553053,16.0673092167142,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,69227468,1360886,1121001,15236,930808880,74373.4503263441,1462.04664484937,1204.32993720472,16.3685589247924
Ethiopia,2021-09-26,340845,8842,5369,254,Low income,African Region,120283026,2833.69159668464,44.6363895101874,73.5099564256057,2.11168614929924,1243710,33279,17349,556,718255072,1731.57148272807,46.3331221697241,24.1543717215825,0.774098257951459,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Equatorial Guinea,2021-09-26,11806,743,142,5,Upper middle income,African Region,1634466,7223.1542289653,86.8785279106448,454.582719983163,3.05910309544524,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,5941771,144748,63822,1948,1162657993,5110.5063017444,124.497488402851,54.8931847406996,1.67547121486138
Jersey,2021-09-26,9932,143,78,,,,109618,90605.5574814355,711.561969749494,1304.53027787407,,7253973,65268,196912,1685,,,,,,242588,2538,4127,76,,,,,
Gibraltar,2021-09-26,5502,33,97,,High income,,32669,168416.541675595,2969.17567112553,1010.13192935199,,107160793,1985458,1732691,25252,1245565549,86033.844694913,1594.02128743367,1391.08776843667,20.2735215503299,242588,2538,4127,76,,,,,
Guatemala,2021-09-26,548604,19182,13331,291,Upper middle income,Region of the Americas,17608483,31155.6651416252,757.078278691015,1089.36130386701,16.5261255043947,72442896,2050652,1240635,23037,2519863638,28748.7366012779,813.794829639111,492.342117760263,9.14216136643184,89629977,2219070,1377108,24096,1026253579,87337.0664269323,2162.30183787744,1341.87887689695,23.4795770685444
Falkland Islands,2021-09-26,67,3,0,,,,3764,17800.2125398512,0,797.024442082891,,7253973,65268,196912,1685,,,,,,242588,2538,4127,76,,,,,
