Country,Date,Confirmed Cases,New Cases,Confirmed Deaths,New Deaths,Income,Region,Population,year,cpm,dpm,new_cases_per_million,new_deaths_per_million,cases_income,deaths_income,new_cases_income,new_deaths_income,cpm_income,dpm_income,new_cpm_income,new_dpm_income,cases_region,deaths_region,new_cases_region,new_deaths_region,cpm_region,dpm_region,new_cpm_region,new_dpm_region
Cura�ao,2025-11-23,45883,,305,,,Region of the Americas,,,,,,,18765229,113264,0,0,,,,,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Czechia,2025-11-23,4875723,1175,43879,,High income,European Region,10510751,,463879.602894218,4174.67790836259,111.790299284989,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Micronesia (Federated States of),2025-11-23,31765,,62,,Lower middle income,Western Pacific Region,113131,,280780.687875118,548.037231174479,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Estonia,2025-11-23,616031,77,3181,1,High income,European Region,1328701,,463634.030530571,2394.0675893222,57.9513374340804,0.752614771871173,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Cayman Islands,2025-11-23,31472,,37,,High income,Region of the Americas,68136,,461899.729951861,543.031583891042,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Eritrea,2025-11-23,10189,,103,,Low income,African Region,3620312,,2814.39831705113,28.4505865792783,,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Fiji,2025-11-23,69047,,885,,Upper middle income,Western Pacific Region,924610,,74676.890797201,957.160316241442,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Greece,2025-11-23,5838723,2099,40154,13,High income,European Region,10445365,,558977.402895926,3844.1930942576,200.95037368249,1.2445711566805,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Germany,2025-11-23,38437919,7,174979,,High income,European Region,83408554,,460839.052550893,2097.85437594326,0.0839242459472442,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Finland,2025-11-23,1514937,118,11466,,High income,European Region,5535992,,273652.3101912,2071.17351325652,21.3150597038435,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Faroe Islands,2025-11-23,34658,,28,,High income,,52889,,655296.942653482,529.410652498629,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,1310967,4286,3,0,,,,
Dominica,2025-11-23,16047,,74,,Upper middle income,Region of the Americas,72412,,221606.915980777,1021.93006683975,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Grenada,2025-11-23,19693,,238,,Upper middle income,Region of the Americas,124610,,158037.075676109,1909.95907230559,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Guernsey,2025-11-23,35326,,67,,,,63065,,560152.22389598,1062.39594069611,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
United Kingdom,2025-11-23,25099384,765,232112,,High income,European Region,67281039,,373052.859662289,3449.88727061721,11.3702168006056,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Dominican Republic,2025-11-23,661103,,4384,,Upper middle income,Region of the Americas,11117873,,59463.0825518514,394.320028660158,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
French Guiana,2025-11-23,98041,,413,,,,297449,,329606.083732001,1388.47331811504,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Ghana,2025-11-23,172779,0,1463,,Lower middle income,African Region,32833031,,5262.35302491567,44.5587859372472,0,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Georgia,2025-11-23,1864386,0,17151,,Upper middle income,European Region,3757980,,496113.86968531,4563.88804623761,0,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Spain,2025-11-23,13980340,,121852,,High income,European Region,47486935,,294403.923942449,2566.0110512502,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Guam,2025-11-23,52287,,419,,High income,Western Pacific Region,170534,,306607.480033307,2456.98804930395,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Gibraltar,2025-11-23,20550,,113,,High income,,32669,,629036.7014601,3458.93660656892,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,1310967,4286,3,0,,,,
Guinea,2025-11-23,38593,0,468,,Lower middle income,African Region,13531906,,2852.00030210083,34.5849283907234,0,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Ethiopia,2025-11-23,501324,0,7574,,,African Region,120283026,,4167.86987051689,62.968153129104,0,,18765229,113264,0,0,,,,,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Israel,2025-11-23,4841652,5,12707,,High income,European Region,8900059,,544002.236389669,1427.74334417334,0.56179402855644,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Gambia,2025-11-23,12627,,372,,Low income,African Region,2639916,,4783.1067352143,140.913574522826,,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Equatorial Guinea,2025-11-23,17130,,183,,Upper middle income,African Region,1634466,,10480.4872049954,111.963173293296,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Falkland Islands,2025-11-23,1923,,0,,,,3764,,510892.667375133,0,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Jersey,2025-11-23,66391,,161,,,,109618,,605657.829918444,1468.7368862778,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Guyana,2025-11-23,75519,1,1312,0,High income,Region of the Americas,804567,,93862.9101118987,1630.69079393015,1.24290456854432,0,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Guatemala,2025-11-23,1254951,54,20205,0,Upper middle income,Region of the Americas,17608483,,71269.6829136275,1147.45830177421,3.06670370184643,0,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Gabon,2025-11-23,49069,0,307,,Upper middle income,African Region,2341179,,20959.0979587635,131.130511592663,0,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Japan,2025-11-23,33803572,,74694,,High income,Western Pacific Region,124612530,,271269.446178486,599.410027225994,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Hungary,2025-11-23,2239816,64,49124,,High income,European Region,9709786,,230676.144664774,5059.22581609935,6.591288417685,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Haiti,2025-11-23,34901,0,860,0,Lower middle income,Region of the Americas,11447569,,3048.76956845598,75.1251204513378,0,0,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Guadeloupe,2025-11-23,203235,,1021,,,,396051,,513153.609004901,2577.95081946517,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Indonesia,2025-11-23,6830274,,162059,,Upper middle income,South-East Asia Region,273753191,,24950.4817644299,591.989446435348,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Cambodia,2025-11-23,139326,,3056,,Lower middle income,Western Pacific Region,16589023,,8398.68628791461,184.21820260301,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Jamaica,2025-11-23,157663,2,3634,0,Upper middle income,Region of the Americas,2827695,,55756.7205798362,1285.14567518774,0.707289859762103,0,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Guinea-Bissau,2025-11-23,9614,,177,,Low income,African Region,2060721,,4665.35741616648,85.8922678033562,,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Iceland,2025-11-23,211125,10,186,,High income,European Region,370335,,570091.943780631,502.247964680627,27.0025787462703,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
St. Kitts & Nevis,2025-11-23,6607,,46,,High income,Region of the Americas,47606,,138785.027097425,966.264756543293,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Kiribati,2025-11-23,5085,,24,,Lower middle income,Western Pacific Region,128874,,39457.1441873458,186.228409143815,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Greenland,2025-11-23,11971,,21,,High income,European Region,56243,,212844.265064097,373.379798374909,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Italy,2025-11-23,26969201,56,198523,,High income,European Region,59240329,,455250.695856196,3351.14614235178,0.945301974943454,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
South Korea,2025-11-23,34571873,,35934,,High income,Western Pacific Region,51830139,,667022.579275738,693.303176362309,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Laos,2025-11-23,219060,,671,,Lower middle income,Western Pacific Region,7425057,,29502.8038168596,90.3696766233579,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Honduras,2025-11-23,473040,0,11114,0,Lower middle income,Region of the Americas,10278345,,46022.9735429196,1081.30248595469,0,0,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Kenya,2025-11-23,344140,,5689,,Lower middle income,African Region,53005614,,6492.51983006932,107.328253946837,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Kuwait,2025-11-23,667290,,2570,,High income,Eastern Mediterranean Region,4250114,,157005.200331097,604.689662441996,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Liberia,2025-11-23,7932,,294,,Low income,African Region,5193416,,1527.31843549602,56.6101386832867,,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Croatia,2025-11-23,1368529,334,18803,0,High income,European Region,4060135,,337064.900551336,4631.12679750797,82.2632744970303,0,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
St. Lucia,2025-11-23,30253,0,410,0,Upper middle income,Region of the Americas,179651,,168398.728646097,2282.2027152646,0,0,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Morocco,2025-11-23,1279115,,16305,,Lower middle income,Eastern Mediterranean Region,37076584,,34499.2677858349,439.765432543624,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Libya,2025-11-23,507269,,6437,,Upper middle income,Eastern Mediterranean Region,6735277,,75315.2394474645,955.714219326095,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Isle of Man,2025-11-23,38008,,116,,High income,,84263,,451063.930788128,1376.64217984169,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,1310967,4286,3,0,,,,
Liechtenstein,2025-11-23,21642,3,89,0,High income,,39039,,554368.708214862,2279.77151054074,76.8462306923845,0,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,1310967,4286,3,0,,,,
Monaco,2025-11-23,17181,,67,,High income,European Region,36686,,468325.791855204,1826.30976394265,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Marshall Islands,2025-11-23,16297,,17,,Upper middle income,Western Pacific Region,42050,,387562.42568371,404.280618311534,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
India,2025-11-23,45056126,,533847,,Lower middle income,South-East Asia Region,1407563842,,32010.0052698,379.270185884755,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Maldives,2025-11-23,186694,,316,,Upper middle income,South-East Asia Region,521457,,358023.768019223,605.994358115818,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Madagascar,2025-11-23,68733,7,1428,,Low income,African Region,28915653,,2377.01704332944,49.3850164822493,0.242083414128673,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Mongolia,2025-11-23,1011489,,2136,,Upper middle income,Western Pacific Region,3347782,,302137.056713968,638.034376192954,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Ireland,2025-11-23,1764215,113,9746,2,High income,European Region,4986526,,353796.410567196,1954.4668973951,22.6610670434687,0.401080832627765,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Mexico,2025-11-23,7629642,33,335090,0,Upper middle income,Region of the Americas,126705138,,60215.7270054826,2644.64413432074,0.260447212487942,0,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Martinique,2025-11-23,230354,,1104,,,,368796,,624610.895996703,2993.52487554095,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Montserrat,2025-11-23,1403,,8,,,Region of the Americas,4417,,317636.404799638,1811.18406158026,,,18765229,113264,0,0,,,,,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
North Macedonia,2025-11-23,352093,,9991,,Upper middle income,European Region,2103330,,167397.888110758,4750.08676717396,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Iran,2025-11-23,7627863,,146837,,Upper middle income,Eastern Mediterranean Region,87923432,,86755.7467501951,1670.05537272476,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Nigeria,2025-11-23,267229,0,3155,,Lower middle income,African Region,213401323,,1252.23684766003,14.78435070433,0,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Mauritius,2025-11-23,332099,1,1074,,Upper middle income,African Region,1298915,,255674.158817167,826.843942829208,0.769873317345631,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Iraq,2025-11-23,2465545,,25375,,Upper middle income,Eastern Mediterranean Region,43533592,,56635.4598076814,582.883213496373,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Mali,2025-11-23,33198,0,743,,Low income,African Region,21904983,,1515.54557243893,33.9192228544528,0,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Mayotte,2025-11-23,42027,,187,,,,316014,,132990.943439215,591.745935306664,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
New Zealand,2025-11-23,2668236,,4538,,High income,Western Pacific Region,5129727,,520151.657193453,884.647467594279,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Jordan,2025-11-23,1746997,,14122,,Lower middle income,Eastern Mediterranean Region,11148278,,156705.546811804,1266.74272026586,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Malta,2025-11-23,125226,13,1106,2,High income,European Region,526748,,237734.172697381,2099.67574627716,24.6797330032577,3.79688200050119,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Namibia,2025-11-23,172557,,4110,,Lower middle income,African Region,2530151,,68200.2773747496,1624.40897796219,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Peru,2025-11-23,4532724,,221060,,Upper middle income,Region of the Americas,33715471,,134440.476895607,6556.63389664644,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Kazakhstan,2025-11-23,1504370,,19072,,Upper middle income,European Region,19196465,,78367.0326802357,993.516254164504,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Myanmar (Burma),2025-11-23,643401,,19494,,Lower middle income,South-East Asia Region,53798084,,11959.5523141679,362.354912119175,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Nicaragua,2025-11-23,16803,0,245,,Lower middle income,Region of the Americas,6850540,,2452.79934136579,35.763604037054,0,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Papua New Guinea,2025-11-23,46864,,670,,Lower middle income,Western Pacific Region,9949437,,4710.21626650835,67.3404937384899,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Montenegro,2025-11-23,251280,,2654,,Upper middle income,European Region,627859,,400217.246228851,4227.06371972051,,,222658188,2530812,6506,9,88361.2052026444,1004.3448232019,2.58188574250144,0.00357162183868935,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Kyrgyzstan,2025-11-23,88953,,1024,,Lower middle income,European Region,6527743,,13626.9151527565,156.868920850591,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Norway,2025-11-23,1546937,288,5732,,High income,European Region,5403021,,286309.640477059,1060.88797359847,53.3035129791278,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Poland,2025-11-23,6827907,1244,120979,,High income,European Region,38307726,,178238.379380702,3158.08356778995,32.4738670209764,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Northern Mariana Islands,2025-11-23,14985,,41,,High income,Western Pacific Region,49481,,302843.515692892,828.600877104343,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Lebanon,2025-11-23,1239904,,10947,,Lower middle income,Eastern Mediterranean Region,5592631,,221703.166184216,1957.39715350432,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Nepal,2025-11-23,1003946,,12034,,Lower middle income,South-East Asia Region,30034989,,33425.8820604196,400.666036534923,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
North Korea,2025-11-23,0,,0,,Low income,South-East Asia Region,25971909,,0,0,,,1443766,35955,14,0,2010.102060233,50.058818101879,0.0194916827541734,0,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Sri Lanka,2025-11-23,672812,,16907,,Lower middle income,South-East Asia Region,21773441,,30900.5820439682,776.496466497877,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,61952087,809340,0,0,30125.4119009832,393.557377137944,0,0
Mauritania,2025-11-23,63891,,997,,Lower middle income,African Region,4614974,,13844.2816795934,216.035886659383,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
Pakistan,2025-11-23,1580631,,30656,,Lower middle income,Eastern Mediterranean Region,231402117,,6830.66784561872,132.479341146218,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
Portugal,2025-11-23,5671586,,29603,7,High income,European Region,10290103,,551169.021340214,2876.84195192215,,0.680265299579606,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Lesotho,2025-11-23,36140,,709,,Lower middle income,African Region,2281454,,15840.7752249224,310.766730339512,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,9050745,174424,35,0,7784.52911732574,150.02176138654,0.0301034355852917,0
New Caledonia,2025-11-23,80203,,314,,High income,Western Pacific Region,287800,,278676.16400278,1091.03544127867,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Palau,2025-11-23,6372,,10,,High income,Western Pacific Region,18024,,353528.62849534,554.815801154017,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
French Polynesia,2025-11-23,79451,,650,,High income,Western Pacific Region,304032,,261324.465845701,2137.93284917377,,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Lithuania,2025-11-23,1444216,432,9904,0,High income,European Region,2786651,,518262.243818835,3554.08696675687,155.024794995857,0,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
Panama,2025-11-23,1045644,1,8827,,High income,Region of the Americas,4351267,,240307.937894871,2028.60454207935,0.229818119641934,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,193209347,3063591,6451,217,188266.673026628,2985.21833461981,6.28597076980328,0.211448714470208
Palestinian Territories,2025-11-23,703228,,5708,,Lower middle income,Eastern Mediterranean Region,5133392,,136990.90192216,1111.93534411555,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,23417911,351975,0,0,30756.0421139575,462.268300663548,0,0
R�union,2025-11-23,494595,,921,,,,,,,,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
Philippines,2025-11-23,4140383,,66864,,Lower middle income,Western Pacific Region,113880328,,36357.3153740829,587.142671383946,,,78323997,931883,7,0,23058.466981522,274.344954409587,0.00206078947772103,0,208610782,421686,0,0,108408.157958678,219.136336380557,0,0
Luxembourg,2025-11-23,400531,66,1000,,High income,European Region,639321,,626494.358858852,1564.15947544348,103.23452537927,,457779142,3494693,9251,253,367527.13846937,2805.7078190752,7.42714826002305,0.203120582616564,281418483,2281305,9289,45,302337.557200787,2450.88443934914,9.97949224549727,0.0483450480188801
St. Helena,2025-11-23,2166,,0,,,,5404,,400814.211695041,0,,,18765229,113264,0,0,,,,,1310967,4286,3,0,,,,
